,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,W,GP,PTS,REB,AST,STL,BLK,TOV,PLUS_MINUS
6854,2225,Tony Parker,SAS,24,33,639,95,266,36,3,85,172
6855,1503,Tracy McGrady,ATL,16,29,180,84,63,6,11,31,48
6856,202727,Travis Leslie,LAC,5,8,12,8,4,1,2,2,-23
6857,2566,Travis Outlaw,SAC,7,20,62,27,3,5,6,8,-48
6858,2772,Trevor Ariza,NOH,7,25,295,142,84,40,18,44,-122
6859,202344,Trevor Booker,WAS,7,33,241,178,20,36,30,32,-108
6860,201234,Trey Johnson,NOH,2,11,21,12,4,1,0,5,-4
6861,202717,Trey Thompkins,LAC,8,12,39,21,3,3,2,4,-30
6862,202684,Tristan Thompson,CLE,10,25,174,143,5,9,29,30,-58
6863,2211,Troy Murphy,LAL,17,31,122,110,35,11,8,17,39
6864,201951,Ty Lawson,DEN,16,30,462,100,183,41,1,70,71
6865,201946,Tyler Hansbrough,IND,21,33,309,159,19,27,7,37,-4
6866,202715,Tyler Honeycutt,SAC,0,4,4,2,0,2,0,0,12
6867,201936,Tyreke Evans,SAC,11,33,571,171,175,48,16,95,-192
6868,200748,Tyrus Thomas,CHA,2,25,150,112,15,18,42,25,-166
6869,2199,Tyson Chandler,NYK,17,35,409,334,33,33,47,53,-10
6870,2617,Udonis Haslem,MIA,27,34,214,275,23,18,10,38,138
6871,202731,Vernon Macklin,DET,3,16,24,16,3,4,1,1,17
6872,1713,Vince Carter,DAL,18,29,317,92,74,32,12,46,189
6873,2209,Vladimir Radmanovic,ATL,19,33,154,99,41,19,13,23,62
6874,101144,Von Wafer,ORL,13,21,124,21,13,4,2,22,2
6875,201041,Walker Russell,DET,7,18,60,20,47,14,1,21,-36
6876,201961,Wayne Ellington,MIN,12,26,136,40,13,14,5,9,27
6877,202325,Wesley Johnson,MIN,17,33,188,93,26,16,17,40,-54
6878,202083,Wesley Matthews,POR,18,34,424,109,63,45,7,35,151
6879,101198,Will Bynum,DET,4,14,70,19,16,8,0,18,-38
6880,2584,Willie Green,ATL,20,34,264,55,26,17,3,24,-62
6881,202333,Xavier Henry,NOH,5,13,51,17,8,3,3,10,-7
6882,201146,Yi Jianlian,DAL,10,14,43,26,2,3,4,7,-4
6883,2216,Zach Randolph,MEM,1,4,59,30,4,5,2,7,-10
6884,2585,Zaza Pachulia,ATL,20,34,230,218,43,29,17,46,6
6885,201985,AJ Price,WAS,13,36,262,87,151,24,1,43,-61
6886,201166,Aaron Brooks,HOU,15,45,366,77,107,28,6,62,-196
6887,201189,Aaron Gray,TOR,9,29,97,98,21,7,3,31,-55
6888,201143,Al Horford,ATL,28,48,777,469,153,43,48,86,128
6889,2744,Al Jefferson,UTA,29,53,930,502,112,52,62,64,-74
6890,202329,Al-Farouq Aminu,NOH,17,47,358,354,65,56,24,80,4
6891,101187,Alan Anderson,TOR,18,36,427,81,71,36,3,45,22
6892,202692,Alec Burks,UTA,20,38,239,76,52,16,9,40,33
6893,203144,Alexey Shved,MIN,18,45,472,112,200,35,20,105,-54
6894,202087,Alonzo Gee,CLE,16,53,550,209,101,76,22,100,-165
6895,2405,Amar'e Stoudemire,NYK,11,20,272,96,9,8,15,30,-4
6896,101161,Amir Johnson,TOR,21,52,506,370,81,56,62,67,143
6897,2760,Anderson Varejao,CLE,5,25,353,361,84,37,14,44,-75
6898,101154,Andray Blatche,BKN,31,53,532,282,53,57,32,75,-19
6899,203083,Andre Drummond,DET,18,50,365,375,23,47,84,40,-10
6900,2738,Andre Iguodala,DEN,33,52,696,277,242,80,29,135,203
6901,1889,Andre Miller,DEN,33,54,481,161,314,45,8,116,137
6902,200745,Andrea Bargnani,TOR,7,25,370,97,32,16,16,45,-83
6903,1905,Andrei Kirilenko,MIN,16,41,545,257,123,63,46,87,-10
6904,101106,Andrew Bogut,GSW,5,10,78,62,22,2,16,10,-32
6905,203094,Andrew Nicholson,ORL,14,49,383,174,22,15,20,50,-33
6906,2740,Andris Biedrins,GSW,24,42,22,129,10,11,32,13,-43
6907,1712,Antawn Jamison,LAL,21,48,403,217,39,22,18,34,-17
6908,203076,Anthony Davis,NOH,16,40,499,298,36,47,75,58,-113
6909,201627,Anthony Morrow,DAL,17,24,125,26,9,12,1,4,-36
6910,201576,Anthony Randolph,DEN,13,21,56,44,7,7,14,19,-24
6911,201229,Anthony Tolliver,ATL,15,34,101,74,12,7,5,20,-33
6912,203102,Arnett Moultrie,PHI,9,19,46,45,2,8,3,2,-32
6913,203382,Aron Baynes,SAS,5,6,9,10,0,0,2,5,0
6914,201167,Arron Afflalo,ORL,15,46,764,174,136,32,6,101,-168
6915,201948,Austin Daye,MEM,16,30,161,75,26,7,9,16,60
6916,203085,Austin Rivers,NOH,19,52,314,94,112,24,9,69,-142
6917,202340,Avery Bradley,BOS,14,21,179,45,31,27,11,24,-27
6918,2732,Ben Gordon,CHA,10,47,593,89,105,25,15,84,-261
6919,203162,Ben Hansbrough,IND,14,19,34,14,12,6,1,15,-23
6920,2757,Beno Udrih,ORL,19,37,259,78,136,16,2,50,-8
6921,203108,Bernard James,DAL,15,31,112,112,4,10,29,14,19
6922,202687,Bismack Biyombo,CHA,11,50,221,359,22,18,90,55,-229
6923,201933,Blake Griffin,LAC,38,54,1000,469,195,80,35,127,317
6924,2564,Boris Diaw,SAS,42,54,319,200,134,36,16,62,180
6925,203078,Bradley Beal,WAS,13,44,582,143,109,39,22,68,-132
6926,201148,Brandan Wright,DAL,16,35,247,116,20,12,33,16,19
6927,101138,Brandon Bass,BOS,28,52,397,260,49,33,32,48,-142
6928,201943,Brandon Jennings,MIL,26,51,945,170,309,99,7,136,-114
6929,202688,Brandon Knight,DET,21,54,727,185,233,40,7,150,-57
6930,200750,Brandon Roy,MIN,4,5,29,14,23,3,0,7,6
6931,201575,Brandon Rush,GSW,1,2,14,1,2,0,0,3,6
6932,2217,Brendan Haywood,CHA,12,50,199,248,27,15,41,48,-153
6933,203148,Brian Roberts,NOH,19,51,327,51,114,22,2,38,-111
6934,201572,Brook Lopez,BKN,29,46,873,340,41,22,100,87,126
6935,201957,Byron Mullens,CHA,8,33,421,263,50,27,27,55,-271
6936,201228,C.J. Watson,BKN,29,51,314,76,87,40,7,34,11
6937,101139,CJ Miles,CLE,11,43,470,110,37,26,8,49,-94
6938,201171,Carl Landry,GSW,29,51,588,329,42,21,25,77,11
6939,2430,Carlos Boozer,CHI,28,49,767,457,93,33,21,100,-52
6940,2568,Carlos Delfino,HOU,25,44,453,133,94,41,6,53,177
6941,2546,Carmelo Anthony,NYK,29,43,1230,279,118,35,22,116,253
6942,2406,Caron Butler,LAC,38,53,534,153,54,32,9,50,186
6943,201858,Cartier Martin,WAS,2,23,156,56,9,14,4,14,1
6944,202718,Chandler Parsons,HOU,29,54,782,303,202,60,19,106,61
6945,202724,Charles Jenkins,PHI,26,46,80,21,28,8,1,19,-42
6946,101111,Charlie Villanueva,DET,18,44,341,162,33,22,25,27,16
6947,201978,Chase Budinger,MIN,4,6,71,21,9,6,3,12,29
6948,1497,Chauncey Billups,LAC,6,7,77,8,16,6,0,7,41
6949,2365,Chris Andersen,MIA,9,10,31,35,4,6,6,4,-8
6950,2547,Chris Bosh,MIA,33,47,832,347,71,40,59,85,266
6951,203142,Chris Copeland,NYK,21,32,200,42,10,6,6,18,12
6952,201604,Chris Douglas-Roberts,DAL,1,6,17,5,4,2,0,1,-13
6953,2768,Chris Duhon,LAL,19,40,130,66,129,20,1,35,-1
6954,203187,Chris Johnson,MEM,4,8,29,11,2,4,0,3,36
6955,202419,Chris Johnson,MIN,2,10,64,29,5,3,7,5,-12
6956,2549,Chris Kaman,DAL,18,42,519,260,34,14,37,71,-108
6957,101108,Chris Paul,LAC,33,44,732,150,422,114,2,94,326
6958,202698,Chris Singleton,WAS,10,36,160,122,22,30,14,23,-78
6959,2404,Chris Wilcox,BOS,20,32,140,80,7,12,13,18,0
6960,101236,Chuck Hayes,SAC,19,53,128,208,76,27,15,31,-80
6961,202332,Cole Aldrich,SAC,14,30,50,57,6,3,9,14,-32
6962,201147,Corey Brewer,DEN,33,54,612,164,77,64,18,58,6
6963,1894,Corey Maggette,DET,7,18,95,25,19,6,2,17,-17
6964,202809,Cory Higgins,CHA,3,6,14,3,5,3,0,0,-7
6965,202709,Cory Joseph,SAS,7,10,19,10,13,3,0,8,-5
6966,201584,Courtney Lee,BOS,28,52,387,118,82,57,11,56,-39
6967,201571,D.J. Augustin,IND,28,48,226,51,112,25,1,40,-26
6968,201161,Daequan Cook,CHI,13,28,86,30,10,6,3,8,-24
6969,2563,Dahntay Jones,ATL,21,49,174,70,28,10,5,22,-44
6970,203081,Damian Lillard,POR,25,53,969,172,342,53,15,160,-45
6971,2863,Damien Wilkins,PHI,11,32,59,33,18,12,3,8,-75
6972,202345,Damion James,BKN,2,2,0,1,0,0,0,0,-1
6973,200789,Daniel Gibson,CLE,10,32,211,44,56,24,3,23,-152
6974,202350,Daniel Orton,OKC,4,6,12,10,2,0,2,0,-9
6975,201568,Danilo Gallinari,DEN,33,51,875,280,121,43,31,81,235
6976,201980,Danny Green,SAS,41,52,530,169,76,60,33,58,250
6977,201967,Dante Cunningham,MIN,18,49,401,257,42,48,26,31,-101
6978,203130,Darius Johnson-Odom,LAL,4,4,0,4,1,0,0,0,-8
6979,203121,Darius Miller,NOH,7,30,58,44,26,14,6,11,-47
6980,202721,Darius Morris,LAL,18,41,186,51,69,20,1,42,-12
6981,2545,Darko Milicic,BOS,0,1,0,1,0,0,0,2,-3
6982,201589,Darrell Arthur,MEM,23,39,260,127,26,18,24,30,-9
6983,201954,Darren Collison,DAL,23,51,658,148,279,71,3,114,-112
6984,101135,David Lee,GSW,29,51,970,552,196,43,10,136,54
6985,2561,David West,IND,31,52,895,395,152,47,57,104,220
6986,201599,DeAndre Jordan,LAC,39,56,504,408,22,39,76,75,196
6987,202732,DeAndre Liggins,OKC,23,30,46,46,14,14,3,13,-29
6988,201971,DeJuan Blair,SAS,32,40,216,156,29,24,5,30,34
6989,201942,DeMar DeRozan,TOR,21,53,931,225,124,52,18,93,-75
6990,202326,DeMarcus Cousins,SAC,18,49,848,489,142,78,30,151,-234
6991,201960,DeMarre Carroll,UTA,26,47,306,152,43,43,19,22,109
6992,203199,DeQuan Jones,ORL,9,36,111,69,10,7,9,15,-86
6993,2205,DeSagana Diop,CHA,3,19,12,43,12,4,15,5,-8
6994,2052,DeShawn Stevenson,ATL,19,34,186,81,31,14,5,13,-58
6995,965,Derek Fisher,OKC,5,9,77,15,31,5,2,18,15
6996,101114,Deron Williams,BKN,29,50,836,163,379,45,23,142,-18
6997,202324,Derrick Favors,UTA,27,49,457,307,43,43,70,72,-33
6998,202682,Derrick Williams,MIN,17,46,454,229,18,25,21,47,-85
6999,202365,Devin Ebanks,LAL,7,17,63,38,10,3,1,10,-18
7000,2734,Devin Harris,ATL,21,34,288,64,92,37,9,52,72
7001,202354,Dexter Pittman,MEM,4,4,6,7,0,0,0,2,-11
7002,203197,Diante Garrett,PHX,2,7,7,5,7,2,0,4,-16
7003,203079,Dion Waiters,CLE,15,45,637,114,142,48,9,93,-116
7004,1717,Dirk Nowitzki,DAL,10,23,349,131,58,12,15,26,-37
7005,201187,Dominic McGuire,IND,7,26,51,78,20,13,11,12,-101
7006,202346,Dominique Jones,DAL,8,27,114,45,82,14,2,37,-12
7007,202388,Donald Sloan,NOH,6,23,81,28,38,5,0,14,-67
7008,202700,Donatas Motiejunas,HOU,11,18,46,10,5,2,2,4,2
7009,2748,Dorell Wright,PHI,21,49,356,194,82,38,20,40,-143
7010,203117,Doron Lamb,ORL,12,23,78,17,20,7,0,16,3
7011,203110,Draymond Green,GSW,30,52,181,190,40,35,16,41,-50
7012,2400,Drew Gooden,MIL,5,12,43,28,5,5,4,8,-3
7013,2730,Dwight Howard,LAL,22,48,782,565,73,51,112,143,34
7014,2548,Dwyane Wade,MIA,33,46,964,224,222,74,38,122,335
7015,202734,E'Twaun Moore,ORL,14,45,392,103,119,25,12,76,-182
7016,2853,Earl Barron,NYK,0,11,28,43,3,5,5,10,-20
7017,201947,Earl Clark,LAL,17,31,250,194,35,19,23,34,-69
7018,2248,Earl Watson,UTA,20,35,79,67,148,29,5,47,-39
7019,202334,Ed Davis,MEM,20,51,455,308,56,25,41,47,-96
7020,2201,Eddy Curry,DAL,1,2,9,4,0,0,0,3,6
7021,202327,Ekpe Udoh,MIL,25,49,197,168,33,25,58,32,-30
7022,1882,Elton Brand,DAL,21,48,351,312,46,29,62,38,-18
7023,2731,Emeka Okafor,WAS,15,51,462,443,62,32,57,66,-53
7024,202683,Enes Freedom,UTA,29,52,330,212,21,21,28,77,51
7025,202339,Eric Bledsoe,LAC,39,56,537,175,185,90,48,110,69
7026,201569,Eric Gordon,NOH,10,18,295,26,51,20,5,52,16
7027,201953,Eric Maynor,POR,32,37,104,18,73,10,0,31,16
7028,101141,Ersan Ilyasova,MIL,26,49,549,303,80,45,23,44,22
7029,203095,Evan Fournier,DEN,12,23,84,11,18,5,0,20,-38
7030,202323,Evan Turner,PHI,22,51,702,336,224,47,13,123,-97
7031,203097,Fab Melo,BOS,2,2,2,0,0,1,1,0,-7
7032,203105,Festus Ezeli,GSW,27,48,125,183,13,18,46,49,-64
7033,101128,Francisco Garcia,HOU,13,39,206,67,41,32,31,20,-100
7034,202066,Garrett Temple,WAS,10,22,90,53,55,17,11,24,-31
7035,202390,Gary Neal,SAS,37,48,474,107,83,22,2,56,69
7036,201588,George Hill,IND,30,50,734,203,247,45,18,90,204
7037,101123,Gerald Green,IND,26,44,290,109,31,11,18,44,-12
7038,201945,Gerald Henderson,CHA,6,38,488,129,76,39,17,53,-225
7039,2222,Gerald Wallace,BKN,25,43,382,224,118,56,32,75,27
7040,201175,Glen Davis,ORL,13,34,512,246,70,32,21,64,-26
7041,201609,Goran Dragic,PHX,17,51,715,143,323,71,16,120,-163
7042,202330,Gordon Hayward,UTA,24,44,595,126,109,31,25,81,16
7043,255,Grant Hill,LAC,10,17,62,33,18,7,4,15,11
7044,202328,Greg Monroe,DET,21,54,868,525,175,70,38,162,-60
7045,202962,Greg Smith,HOU,25,44,240,177,15,10,24,18,37
7046,201880,Greg Stiemsma,MIN,18,46,143,116,16,14,55,34,-9
7047,202349,Greivis Vasquez,NOH,19,53,736,243,499,42,5,176,-19
7048,202970,Gustavo Ayon,MIL,12,41,145,135,58,13,13,38,-48
7049,101124,Hakim Warrick,CHA,6,28,194,89,25,13,6,29,-135
7050,201632,Hamed Haddadi,PHX,8,13,15,24,4,1,6,4,6
7051,203084,Harrison Barnes,GSW,29,51,476,214,76,32,10,61,20
7052,201934,Hasheem Thabeet,OKC,36,47,118,133,6,21,41,33,65
7053,2045,Hedo Turkoglu,ORL,1,11,32,26,23,7,1,12,-82
7054,101133,Ian Mahinmi,IND,32,53,289,206,14,25,47,62,-83
7055,202697,Iman Shumpert,NYK,8,13,69,44,20,9,1,9,-16
7056,202738,Isaiah Thomas,SAC,18,51,616,92,166,39,1,85,-86
7057,202397,Ish Smith,MIL,8,34,83,45,55,13,6,27,-63
7058,201274,Ivan Johnson,ATL,23,42,245,146,26,30,7,43,-47
7059,200826,J.J. Barea,MIN,17,42,467,123,183,22,0,92,19
7060,201581,JJ Hickson,POR,25,52,658,533,53,28,40,92,-147
7061,200755,JJ Redick,MIL,15,48,736,115,212,27,5,100,-71
7062,2747,JR Smith,NYK,32,50,808,248,140,63,19,71,177
7063,201580,JaVale McGee,DEN,30,51,508,248,18,15,100,54,0
7064,203109,Jae Crowder,DAL,23,48,270,110,56,47,7,29,0
7065,2224,Jamaal Tinsley,UTA,28,47,188,98,236,49,11,87,37
7066,2037,Jamal Crawford,LAC,36,53,893,91,134,54,9,113,254
7067,2749,Jameer Nelson,ORL,14,41,606,158,304,51,6,110,-62
7068,202341,James Anderson,HOU,15,23,76,34,21,5,2,14,73
7069,201935,James Harden,HOU,29,53,1383,252,300,99,25,200,115
7070,201949,James Johnson,SAC,15,47,256,135,50,37,47,57,-242
7071,2592,James Jones,MIA,14,19,26,6,2,0,2,1,-2
7072,200778,James White,NYK,24,34,62,26,10,8,1,7,-54
7073,202686,Jan Vesely,WAS,9,34,88,82,20,10,9,18,-15
7074,2457,Jannero Pargo,CHA,4,14,56,13,33,3,1,13,-13
7075,203099,Jared Cunningham,DAL,4,8,16,3,1,1,0,2,-9
7076,201162,Jared Dudley,PHX,16,51,586,182,130,48,5,69,-49
7077,2407,Jared Jeffries,POR,15,35,44,57,14,6,6,16,10
7078,203096,Jared Sullinger,BOS,22,45,270,264,35,22,22,29,42
7079,101127,Jarrett Jack,GSW,30,49,636,158,285,37,5,98,13
7080,202363,Jarvis Varnado,MIA,6,9,8,3,2,1,2,2,-13
7081,2215,Jason Collins,WAS,15,30,36,47,5,10,6,15,9
7082,467,Jason Kidd,NYK,28,45,324,181,162,77,17,49,126
7083,101131,Jason Maxiell,DET,21,54,382,305,33,25,76,63,-50
7084,2202,Jason Richardson,PHI,13,33,347,127,51,40,15,26,-11
7085,201160,Jason Smith,NOH,18,46,362,165,31,13,39,52,-80
7086,1891,Jason Terry,BOS,28,52,540,97,127,45,6,61,94
7087,201574,Jason Thompson,SAC,19,54,587,361,57,29,42,64,-180
7088,202399,Jeff Adrien,CHA,5,25,103,111,16,3,14,21,3
7089,201965,Jeff Ayres,IND,12,18,52,41,5,0,6,9,19
7090,201145,Jeff Green,BOS,28,52,535,172,50,32,37,75,53
7091,201952,Jeff Teague,ATL,29,51,723,119,354,74,17,151,115
7092,203106,Jeffery Taylor,CHA,11,51,327,106,45,37,10,31,-147
7093,202379,Jeremy Evans,UTA,12,24,33,29,4,6,8,4,-9
7094,203087,Jeremy Lamb,OKC,15,16,27,6,2,1,0,4,-29
7095,202391,Jeremy Lin,HOU,29,55,693,188,339,105,23,160,79
7096,202951,Jeremy Pargo,PHI,7,28,220,39,72,13,2,42,-57
7097,202719,Jeremy Tyler,ATL,10,20,22,17,1,1,2,6,13
7098,979,Jermaine O'Neal,PHX,11,37,256,166,28,16,47,42,-57
7099,711,Jerry Stackhouse,BKN,16,27,130,23,22,7,3,19,27
7100,201573,Jerryd Bayless,MEM,33,51,362,107,173,35,12,80,-37
7101,202690,Jimmer Fredette,SAC,17,48,349,49,62,18,3,47,-86
7102,202710,Jimmy Butler,CHI,30,52,379,184,49,37,13,32,73
7103,201149,Joakim Noah,CHI,28,48,565,545,197,62,97,136,87
7104,201975,Jodie Meeks,LAL,25,50,388,94,39,33,3,35,48
7105,2207,Joe Johnson,BKN,31,53,901,159,188,31,12,92,169
7106,201202,Joel Anthony,MIA,30,42,59,82,10,11,30,17,35
7107,200777,Joel Freeland,POR,9,31,74,68,8,8,6,13,-46
7108,2038,Joel Przybilla,MIL,4,12,2,21,4,1,2,4,-46
7109,101130,Johan Petro,ATL,5,14,33,19,2,1,2,6,-33
7110,203089,John Henson,MIL,17,39,232,166,17,9,22,25,-40
7111,203098,John Jenkins,ATL,17,35,167,46,23,3,6,17,-93
7112,101249,John Lucas III,TOR,16,40,224,39,70,15,0,18,10
7113,2422,John Salmons,SAC,17,48,426,128,145,39,17,54,-77
7114,202322,John Wall,WAS,10,18,264,57,132,18,12,61,55
7115,202720,Jon Leuer,MEM,3,13,24,14,5,3,0,5,-40
7116,201973,Jonas Jerebko,DET,5,22,112,64,8,17,3,12,-77
7117,202685,Jonas Valanciunas,TOR,14,35,254,187,32,11,39,47,-88
7118,202348,Jordan Crawford,BOS,10,43,568,135,157,27,5,97,-174
7119,202706,Jordan Hamilton,DEN,17,30,182,82,20,15,7,18,-6
7120,201941,Jordan Hill,LAL,12,29,194,166,13,8,19,26,-32
7121,101181,Jose Calderon,DET,19,51,590,124,375,38,7,86,-78
7122,2735,Josh Childress,BKN,8,14,14,15,5,2,2,0,-35
7123,202725,Josh Harrellson,MIA,3,6,10,7,0,1,1,3,-1
7124,2572,Josh Howard,MIN,5,11,74,36,4,10,3,10,-17
7125,201177,Josh McRoberts,CHA,11,41,159,137,70,10,12,28,-113
7126,202729,Josh Selby,MEM,6,10,20,5,4,2,0,7,-40
7127,2746,Josh Smith,ATL,26,48,833,414,195,59,103,146,81
7128,201950,Jrue Holiday,PHI,22,47,894,197,418,69,20,188,-62
7129,202933,Julyan Stone,DEN,1,2,2,2,1,0,0,1,-5
7130,202695,Kawhi Leonard,SAS,29,35,366,192,41,64,18,36,238
7131,2586,Keith Bogans,BKN,30,49,205,82,45,21,1,30,-61
7132,202689,Kemba Walker,CHA,12,52,892,178,292,97,21,116,-289
7133,203088,Kendall Marshall,PHX,4,19,39,8,29,5,0,17,-57
7134,2570,Kendrick Perkins,OKC,39,53,246,313,78,31,61,73,233
7135,202702,Kenneth Faried,DEN,33,54,663,522,55,60,47,81,129
7136,203145,Kent Bazemore,GSW,19,36,71,18,16,8,3,9,-18
7137,201142,Kevin Durant,OKC,39,53,1548,394,231,84,65,171,461
7138,708,Kevin Garnett,BOS,28,52,787,400,119,58,51,84,77
7139,203158,Kevin Jones,CLE,2,17,34,33,5,5,0,1,20
7140,201567,Kevin Love,MIN,9,18,330,252,42,13,9,39,2
7141,2755,Kevin Martin,OKC,38,51,763,116,64,52,6,72,328
7142,203122,Kevin Murphy,UTA,7,11,13,2,1,1,0,2,-35
7143,202338,Kevin Seraphin,WAS,15,50,497,240,39,16,38,88,-191
7144,203114,Khris Middleton,DET,3,4,6,0,2,2,0,0,9
7145,203119,Kim English,DET,8,22,52,15,10,9,2,8,-41
7146,2550,Kirk Hinrich,CHI,26,40,281,105,207,37,19,65,51
7147,202691,Klay Thompson,GSW,30,52,852,202,122,49,28,102,31
7148,977,Kobe Bryant,LAL,25,54,1449,287,300,74,15,192,65
7149,201585,Kosta Koufos,DEN,33,53,423,349,25,32,74,39,210
7150,2743,Kris Humphries,BKN,25,45,269,278,20,11,23,37,-40
7151,203126,Kris Joseph,BKN,3,6,7,5,1,0,0,2,-2
7152,703,Kurt Thomas,NYK,17,30,73,65,13,7,11,3,10
7153,2198,Kwame Brown,PHI,7,21,41,71,9,6,10,8,-43
7154,2594,Kyle Korver,ATL,26,46,528,189,93,46,22,42,141
7155,200768,Kyle Lowry,TOR,14,39,502,175,231,53,14,85,6
7156,203124,Kyle O'Quinn,ORL,9,32,100,70,17,6,16,12,-26
7157,202713,Kyle Singler,DET,21,54,488,218,62,37,26,61,8
7158,202681,Kyrie Irving,CLE,14,42,985,154,233,70,15,138,-86
7159,200746,LaMarcus Aldridge,POR,24,51,1067,451,129,43,64,95,-38
7160,1885,Lamar Odom,LAC,39,56,206,328,105,42,43,61,215
7161,202362,Lance Stephenson,IND,30,51,427,191,141,50,8,64,206
7162,202498,Lance Thomas,NOH,13,42,102,94,12,8,5,11,-49
7163,202361,Landry Fields,TOR,11,26,129,129,37,17,5,28,17
7164,202336,Larry Sanders,MIL,24,45,383,383,42,33,142,55,35
7165,202730,Lavoy Allen,PHI,22,51,338,282,49,15,45,40,-40
7166,202351,Lazar Hayward,MIN,0,4,10,4,3,2,0,0,-26
7167,2544,LeBron James,MIA,36,50,1365,408,346,83,43,148,403
7168,2571,Leandro Barbosa,BOS,23,41,215,46,58,17,6,21,-17
7169,101132,Linas Kleiza,TOR,9,20,148,52,16,4,2,14,-44
7170,200811,Lou Amundson,NOH,6,20,32,47,3,7,6,11,-48
7171,101150,Lou Williams,ATL,22,39,551,80,139,44,10,74,5
7172,201601,Luc Mbah a Moute,MIL,19,36,280,181,44,25,13,51,-15
7173,2449,Luis Scola,PHX,17,53,680,338,125,48,26,80,-107
7174,202337,Luke Babbitt,POR,22,45,187,109,18,12,5,17,-11
7175,2557,Luke Ridnour,MIN,19,50,617,143,193,56,9,87,-65
7176,2575,Luke Walton,CLE,9,28,95,75,67,23,5,25,-28
7177,202545,Luke Zeller,PHX,6,16,19,10,3,0,0,0,-42
7178,2736,Luol Deng,CHI,27,47,786,320,140,49,20,100,12
7179,203146,Maalik Wayns,LAC,6,21,56,5,20,3,0,13,-64
7180,202723,Malcolm Lee,MIN,7,16,78,39,20,12,6,10,12
7181,1938,Manu Ginobili,SAS,32,41,506,147,185,59,9,84,242
7182,202705,MarShon Brooks,BKN,24,45,230,51,41,21,7,41,-2
7183,201188,Marc Gasol,MEM,33,51,703,399,185,51,85,100,172
7184,101162,Marcin Gortat,PHX,17,53,598,461,68,35,88,90,-179
7185,201158,Marco Belinelli,CHI,30,50,481,85,82,31,5,56,86
7186,948,Marcus Camby,NYK,8,14,29,52,8,1,11,10,-18
7187,202694,Marcus Morris Sr.,PHX,29,54,465,219,47,27,16,53,6
7188,201977,Marcus Thornton,SAC,17,44,507,104,49,42,1,40,-247
7189,201596,Mario Chalmers,MIA,36,50,385,108,167,78,8,70,364
7190,202693,Markieff Morris,PHX,17,53,387,225,65,45,37,54,-195
7191,2605,Marquis Daniels,MIL,20,38,205,91,40,32,8,29,-38
7192,203104,Marquis Teague,CHI,16,31,60,20,38,5,3,20,22
7193,201578,Marreese Speights,CLE,31,50,392,253,27,14,34,47,-28
7194,101110,Martell Webster,WAS,15,50,528,188,90,33,13,67,-63
7195,101107,Marvin Williams,UTA,28,47,377,169,45,25,28,47,-44
7196,2440,Matt Barnes,LAC,38,54,560,254,80,57,44,66,184
7197,2588,Matt Bonner,SAS,35,46,187,88,22,13,6,8,68
7198,2679,Matt Carroll,CHA,0,1,0,0,1,0,0,0,-2
7199,203090,Maurice Harkless,ORL,13,46,222,176,26,39,35,26,-225
7200,1897,Metta World Peace,LAL,24,53,685,297,80,91,33,74,143
7201,203086,Meyers Leonard,POR,20,41,171,128,10,10,24,23,-106
7202,201563,Michael Beasley,PHX,17,49,531,201,87,21,26,107,-228
7203,203077,Michael Kidd-Gilchrist,CHA,11,49,445,281,75,38,49,70,-191
7204,101153,Mickael Gelabale,MIN,3,14,92,42,8,6,0,9,-16
7205,2554,Mickael Pietrus,TOR,10,18,100,34,9,12,6,16,-34
7206,201144,Mike Conley,MEM,31,49,650,120,291,110,13,117,269
7207,2399,Mike Dunleavy,MIL,21,44,494,175,93,27,22,52,51
7208,2229,Mike James,DAL,9,15,38,13,19,2,0,12,38
7209,2034,Mike Miller,MIA,28,39,141,91,50,12,1,14,30
7210,203118,Mike Scott,ATL,11,23,70,49,8,4,1,16,-39
7211,203101,Miles Plumlee,IND,5,8,6,11,2,0,2,2,-1
7212,203141,Mirza Teletovic,BKN,13,31,95,43,12,7,5,10,-19
7213,2590,Mo Williams,UTA,11,24,310,49,160,22,7,65,-62
7214,101145,Monta Ellis,MIL,26,51,938,193,280,96,26,152,-34
7215,201986,Nando De Colo,SAS,36,46,157,77,86,23,3,54,21
7216,101126,Nate Robinson,CHI,30,52,625,122,218,58,7,80,25
7217,1737,Nazr Mohammed,CHI,19,34,28,55,7,9,12,11,7
7218,2403,Nene,WAS,14,38,489,257,110,38,19,85,75
7219,2555,Nick Collison,OKC,39,53,288,227,73,34,17,42,274
7220,201156,Nick Young,PHI,20,46,531,111,69,30,13,44,-42
7221,201587,Nicolas Batum,POR,24,52,796,307,254,65,60,152,-139
7222,201593,Nikola Pekovic,MIN,18,43,682,381,39,27,35,78,-39
7223,202696,Nikola Vucevic,ORL,15,52,643,597,87,34,58,80,-200
7224,202701,Nolan Smith,POR,11,29,88,20,31,5,1,25,-31
7225,202708,Norris Cole,MIA,35,48,230,66,83,23,4,53,-73
7226,201564,O.J. Mayo,DAL,23,52,929,195,225,67,14,148,-73
7227,201600,Omer Asik,HOU,29,55,577,634,52,30,63,126,179
7228,201956,Omri Casspi,CLE,8,29,115,64,13,12,6,14,-38
7229,203111,Orlando Johnson,IND,14,23,71,43,19,4,1,14,18
7230,200782,P.J. Tucker,PHX,17,51,280,202,66,35,13,33,-46
