,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS
6398,2009-10,101110,Martell Webster,1610612757,POR,55,1559.8983333333333,595,215,43,38,30,49,102,0.49086363636363634,0.17631818181818182,0.056363636363636366,14.8321120218893,3.8961350467564415
6399,2009-10,101107,Marvin Williams,1610612737,ATL,50,1488.895,515,257,50,36,33,40,33,0.5127741935483872,0.1617741935483871,0.08793548387096774,15.503410884647096,3.782210698549629
6400,2009-10,2440,Matt Barnes,1610612753,ORL,54,1363.7166666666667,464,299,93,38,20,81,41,0.4878064516129032,0.1681290322580645,0.08190322580645162,15.339041145931272,3.1150530469712523
6401,2009-10,2588,Matt Bonner,1610612759,SAS,35,599.0366666666666,234,120,37,10,12,22,48,0.4606190476190476,0.14386363636363636,0.07038095238095238,17.71003156580353,2.096826644621533
6402,2009-10,2679,Matt Carroll,1610612742,DAL,16,79.09333333333333,26,5,5,4,0,6,4,0.385375,0.06,-0.120875,8.404270057254754,
6403,2009-10,2230,Maurice Evans,1610612737,ATL,50,767.055,243,93,32,24,8,13,35,0.48513333333333336,0.10974193548387097,0.047433333333333334,13.576324176704306,2.060299819664126
6404,2009-10,2246,Mehmet Okur,1610612762,UTA,47,1365.0766666666666,579,308,83,23,45,84,50,0.5323333333333333,0.18296875,0.09918518518518518,16.15717147200282,3.39326197545664
6405,2009-10,1897,Metta World Peace,1610612747,LAL,49,1631.315,569,216,153,51,14,83,75,0.588304347826087,0.16143999999999997,0.08608695652173913,14.957539856214686,4.03571390763568
6406,2009-10,201563,Michael Beasley,1610612748,MIA,51,1574.365,793,343,67,49,25,83,22,0.52440625,0.25706249999999997,0.12290625,19.609020434369164,4.384655661608923
6407,2009-10,714,Michael Finley,1610612738,BOS,23,363.995,93,37,18,6,4,12,13,0.37000000000000005,0.0863125,0.03481818181818182,9.047750288001962,0.3597873152494749
6408,2009-10,2072,Michael Redd,1610612749,MIL,18,492.07,215,54,39,19,2,15,18,0.39753846153846156,0.1958,0.053076923076923084,14.12151076657854,0.8927678875480428
6409,2009-10,2554,Mickael Pietrus,1610612753,ORL,51,1205.9916666666666,439,154,37,38,18,48,76,0.42646428571428574,0.16306666666666667,0.0642857142857143,12.912849401914862,2.2428416331382484
6410,2009-10,1710,Mike Bibby,1610612737,ATL,51,1393.3916666666669,456,112,221,47,1,60,75,0.5086774193548387,0.16045161290322582,0.08006451612903226,15.215993723602551,4.059809530090755
6411,2009-10,201144,Mike Conley,1610612763,MEM,49,1500.59,502,105,246,58,9,106,54,0.50132,0.1671153846153846,0.07,14.187348626629058,3.569653933602141
6412,2009-10,2399,Mike Dunleavy,1610612754,IND,39,945.11,436,149,62,28,7,53,45,0.45563157894736844,0.20194736842105263,0.06347368421052631,14.903467189061791,2.006022355967864
6413,2009-10,200839,Mike Harris,1610612745,HOU,2,11.766666666666667,5,3,0,0,0,3,0,0.0,0.06666666666666667,-0.222,2.0946265149094336,-0.0355333504162657
6414,2009-10,2229,Mike James,1610612764,WAS,4,45.7,18,3,5,3,0,5,2,,0.0,,6.9031441752003015,-0.0530029436316051
6415,2009-10,2034,Mike Miller,1610612764,WAS,22,686.5466666666666,231,134,70,20,4,49,35,0.7725,0.13276923076923078,0.12708333333333333,18.08989786945986,2.083720651100601
6416,2009-10,2366,Mike Wilks,1610612760,OKC,4,59.06666666666667,16,4,4,0,0,4,2,0.5763333333333334,0.04911111111111111,0.07633333333333332,6.972451114455533,0.0704458984422839
6417,2009-10,1630,Mikki Moore,1610612744,GSW,23,405.735,115,69,36,5,13,21,0,0.4860909090909091,0.07988235294117646,0.02118181818181818,13.13518326299369,0.9159902078811306
6418,2009-10,2590,Mo Williams,1610612739,CLE,43,1532.0383333333334,725,139,219,52,8,116,97,0.5326538461538461,0.2156153846153846,0.09742307692307692,18.9521667371778,5.817833952865176
6419,2009-10,101145,Monta Ellis,1610612744,GSW,48,2004.9116666666664,1259,201,258,105,21,201,46,0.5009090909090909,0.26192,0.1020909090909091,19.942613791062087,6.125283248742669
6420,2009-10,2050,Morris Peterson,1610612740,NOH,17,266.01166666666666,94,35,11,4,0,6,18,0.4636363636363636,0.09179166666666666,-0.07863636363636363,10.492646763616456,0.5443320459256618
6421,2009-10,101126,Nate Robinson,1610612738,BOS,30,733.4683333333334,397,72,112,27,5,53,51,0.451,0.205,0.111,20.77030034180748,2.6635097473886007
6422,2009-10,101126,Nate Robinson,1610612738,BOS,30,733.4683333333334,397,72,112,27,5,53,51,0.4636,0.10766666666666667,0.0769,20.77030034180748,2.6635097473886007
6423,2009-10,201605,Nathan Jawai,1610612750,MIN,34,373.8083333333333,120,94,22,10,8,23,0,0.4861176470588235,0.12666666666666668,0.035647058823529414,14.597034386496857,0.7137707379683933
6424,2009-10,1737,Nazr Mohammed,1610612766,CHA,51,883.1966666666667,435,275,23,13,41,47,0,0.5717000000000001,0.19278260869565217,0.31255,25.087942210701467,3.6619831758509687
6425,2009-10,2420,Nenad Krstic,1610612760,OKC,49,1101.78,395,238,38,21,32,35,0,0.5116363636363637,0.15828571428571428,0.07563636363636364,15.70883541295598,2.728378434549497
6426,2009-10,2403,Nene,1610612743,DEN,53,1791.345,746,415,119,83,48,91,0,0.6417419354838709,0.1643548387096774,0.12725806451612903,21.73207359267997,6.84740391167972
6427,2009-10,2555,Nick Collison,1610612760,OKC,45,949.8583333333332,241,231,25,24,31,34,0,0.523375,0.10236363636363636,0.0565625,14.7984026190411,2.372304353573436
6428,2009-10,201156,Nick Young,1610612764,WAS,42,739.5366666666666,322,64,28,17,5,31,34,0.4779047619047619,0.18088,0.023761904761904762,12.367560204599252,1.726078553848572
6429,2009-10,201587,Nicolas Batum,1610612757,POR,10,229.57833333333332,89,40,11,5,4,9,11,0.6203333333333333,0.14133333333333334,0.11533333333333333,19.00906650279505,0.8631573983218253
6430,2009-10,201564,O.J. Mayo,1610612763,MEM,51,1951.8466666666664,902,192,159,62,15,103,84,0.5725384615384616,0.20430769230769233,0.09234615384615384,17.26750616395203,6.657781402589111
6431,2009-10,200762,Oleksiy Pecherov,1610612750,MIN,34,384.13,165,108,11,9,10,29,10,0.44675,0.10442857142857143,0.11975,13.715685711432965,0.4457532264019302
6432,2009-10,201956,Omri Casspi,1610612758,SAC,50,1395.6366666666668,603,252,68,37,14,69,60,0.5054000000000001,0.18225806451612905,0.09406666666666667,16.739593266991378,3.7396942668372697
6433,2009-10,201629,Othello Hunter,1610612737,ATL,7,32.97833333333333,11,12,0,0,1,3,0,0.0,0.17233333333333334,-0.34833333333333333,9.369073191591532,0.0141232255372681
6434,2009-10,200753,Patrick O'Bryant,1610612761,TOR,7,27.151666666666667,12,7,1,1,0,2,0,0.4286,0.07843750000000001,-0.1706,14.234528337062985,0.0674706239332351
6435,2009-10,201988,Patty Mills,1610612757,POR,4,9.218333333333334,3,0,2,0,0,1,0,0.375,0.13885714285714285,-0.08000000000000002,-6.663547027570552,-0.0409308954241451
6436,2009-10,2200,Pau Gasol,1610612747,LAL,37,1358.6366666666668,636,415,131,19,66,72,0,0.5996111111111111,0.16533333333333333,0.15238888888888888,26.577327413536693,6.3602301655536575
6437,2009-10,200794,Paul Millsap,1610612762,UTA,51,1371.9416666666666,572,313,70,28,57,73,1,0.64675,0.1870625,0.12428125,18.87955886739328,4.272876931312506
6438,2009-10,1718,Paul Pierce,1610612738,BOS,43,1527.975,801,201,143,53,17,113,78,0.6392916666666667,0.21811538461538463,0.14733333333333334,21.17871212742009,6.2988400952266
6439,2009-10,978,Peja Stojakovic,1610612740,NOH,51,1569.7416666666666,641,181,74,39,4,36,118,0.49606666666666666,0.16863333333333333,0.07683333333333334,15.350744503123014,4.644165556055675
6440,2009-10,200822,Pops Mensah-Bonsu,1610612761,TOR,20,119.68,39,35,3,4,9,10,0,0.0,0.0,-0.125,13.671646412373532,0.1205036886427788
6441,2009-10,200822,Pops Mensah-Bonsu,1610612761,TOR,20,119.68,39,35,3,4,9,10,0,0.2621428571428571,0.0816923076923077,0.05071428571428571,13.671646412373532,0.1205036886427788
6442,2009-10,2056,Primoz Brezec,1610612749,MIL,7,35.943333333333335,5,12,0,1,1,0,0,,0.0,,0.4853968974293111,-0.0650070667359441
6443,2009-10,2056,Primoz Brezec,1610612749,MIL,7,35.943333333333335,5,12,0,1,1,0,0,0.35600000000000004,0.06142857142857144,-0.39166666666666666,0.4853968974293111,-0.0650070667359441
6444,2009-10,2047,Quentin Richardson,1610612748,MIA,47,1283.3316666666667,375,208,53,37,11,39,79,0.4333448275862069,0.12924137931034482,0.0563448275862069,12.532618269556668,2.374315279627667
6445,2009-10,2624,Quinton Ross,1610612764,WAS,27,301.0683333333333,54,27,7,7,4,3,3,0.4298235294117647,0.04871428571428571,0.006999999999999998,6.803954955428599,0.3485583300471928
6446,2009-10,2624,Quinton Ross,1610612764,WAS,27,301.0683333333333,54,27,7,7,4,3,3,0.3335,0.16799999999999998,-0.018500000000000003,6.803954955428599,0.3485583300471928
6447,2009-10,1747,Rafer Alston,1610612748,MIA,47,1319.635,405,122,162,47,9,90,53,0.3684545454545454,0.1507272727272727,0.02627272727272727,9.89436457795673,0.6981128539701457
6448,2009-10,1747,Rafer Alston,1610612748,MIA,47,1319.635,405,122,162,47,9,90,53,0.39585714285714285,0.1851875,0.07071428571428572,9.89436457795673,0.6981128539701457
6449,2009-10,1952,Raja Bell,1610612744,GSW,6,180.59,71,23,13,4,2,5,12,,0.0,,15.113920685294518,0.5071552606952834
6450,2009-10,1952,Raja Bell,1610612744,GSW,6,180.59,71,23,13,4,2,5,12,0.542,0.167,0.125,15.113920685294518,0.5071552606952834
6451,2009-10,200765,Rajon Rondo,1610612738,BOS,49,1807.0533333333333,699,215,475,121,7,144,12,0.5375333333333334,0.18925806451612903,0.15589999999999998,23.437349268004937,8.39359424441214
6452,2009-10,201196,Ramon Sessions,1610612750,MIN,53,1136.2116666666666,423,145,169,39,3,86,1,0.5189677419354839,0.18338709677419357,0.10412903225806451,15.580412531538755,2.2810486604839166
6453,2009-10,201043,Randolph Morris,1610612737,ATL,22,102.48,51,29,2,3,3,7,0,0.3320769230769231,0.06128,0.014923076923076928,17.559304833134867,0.3253402211519767
6454,2009-10,200751,Randy Foye,1610612764,WAS,49,1126.3333333333333,494,90,135,25,10,63,39,0.49341666666666667,0.18791999999999998,0.06125,16.734693915802804,3.6500508402935625
6455,2009-10,1740,Rashard Lewis,1610612753,ORL,44,1453.3983333333333,658,208,66,44,19,71,109,0.51788,0.16538709677419355,0.0784,16.98018837127539,4.329533741711412
6456,2009-10,739,Rasheed Wallace,1610612738,BOS,47,1115.53,472,199,56,55,38,41,64,0.45406896551724135,0.2036774193548387,0.07213793103448277,16.510174960426934,2.376422350879938
6457,2009-10,1725,Rasho Nesterovic,1610612761,TOR,28,236.08333333333331,105,57,13,6,11,8,0,0.48423529411764704,0.12964285714285714,0.052411764705882345,21.871575815958728,0.9140500631806612
6458,2009-10,2446,Rasual Butler,1610612746,LAC,52,1594.381666666667,573,140,71,21,34,42,77,0.4987333333333333,0.1611,0.068,12.985876669133091,3.6065087121934
6459,2009-10,951,Ray Allen,1610612738,BOS,49,1798.3183333333334,785,169,134,42,15,89,81,0.5715,0.20016666666666666,0.093,16.170850571876827,5.474150745071038
6460,2009-10,101109,Raymond Felton,1610612766,CHA,50,1631.0516666666667,606,173,257,85,11,111,40,0.5570869565217391,0.182,0.10878260869565218,17.505688151137722,4.296101960219446
6461,2009-10,2501,Reggie Evans,1610612761,TOR,1,5.2,2,3,1,1,0,1,0,0.5690000000000001,0.2185,0.11674999999999999,24.716976555516105,
6462,2009-10,200764,Renaldo Balkman,1610612743,DEN,8,62.696666666666665,10,16,3,5,1,4,0,0.266,0.01809090909090909,0.1305,6.1797778330123325,-0.0438886344169909
6463,2009-10,1888,Richard Hamilton,1610612765,DET,24,853.5116666666667,422,68,115,17,2,64,16,0.48213333333333336,0.2376470588235294,0.07446666666666667,15.223980398741254,2.141278483231104
6464,2009-10,2210,Richard Jefferson,1610612759,SAS,50,1560.965,608,181,105,33,19,68,46,0.5342068965517242,0.1843793103448276,0.07999999999999999,14.039287675550264,3.751688936085944
6465,2009-10,1729,Ricky Davis,1610612746,LAC,36,498.82666666666665,158,57,39,11,3,29,16,0.4257368421052632,0.11036,0.014842105263157887,10.1412618805643,0.5644962927564493
6466,2009-10,201577,Robin Lopez,1610612756,PHX,32,525.235,229,127,4,4,33,24,0,0.5521,0.14591666666666667,0.060899999999999996,20.28175957368154,2.1163216399957863
6467,2009-10,200760,Rodney Carney,1610612755,PHI,43,468.52166666666665,168,69,20,15,11,8,29,0.39196774193548384,0.15763636363636363,0.03954838709677419,15.302419247467132,1.3363750288711365
6468,2009-10,201155,Rodney Stuckey,1610612765,DET,51,1851.6083333333331,908,218,244,75,7,118,7,0.48086666666666666,0.25226666666666664,0.10210000000000001,18.37023649192535,6.1517760923614215
6469,2009-10,201958,Rodrigue Beaubois,1610612742,DAL,34,363.215,172,37,40,16,4,35,21,0.4464347826086957,0.15035294117647058,0.17778260869565218,16.21483804876296,0.8312515414486088
6470,2009-10,2427,Roger Mason Jr.,1610612759,SAS,49,960.1466666666666,360,106,92,19,8,42,64,0.49310344827586206,0.15448275862068964,0.08006896551724138,13.88609402525772,2.2384999469613187
6471,2009-10,101146,Roko Ukic,1610612749,MIL,13,96.94166666666666,40,3,12,1,0,6,3,0.37942857142857145,0.09908333333333334,0.024999999999999998,14.205234990071334,0.2784883375920008
6472,2009-10,200758,Ronnie Brewer,1610612763,MEM,51,1608.256666666667,491,176,148,83,13,49,8,0.5200714285714285,0.14010714285714285,0.08107142857142857,16.288951355663436,4.271826998336545
6473,2009-10,101179,Ronnie Price,1610612762,UTA,32,433.79333333333335,142,44,67,24,10,35,11,0.4433461538461539,0.166875,0.020192307692307693,13.25336508907603,0.635578781420743
6474,2009-10,101142,Ronny Turiaf,1610612744,GSW,23,458.615,103,98,49,9,31,25,0,0.4390833333333333,0.06132,0.08358333333333333,13.423206025491044,0.7173348898323434
6475,2009-10,201579,Roy Hibbert,1610612754,IND,52,1251.39,575,305,92,19,86,95,1,0.5103548387096775,0.2130967741935484,0.07974193548387097,18.33704936542921,2.9631301765089195
6476,2009-10,2767,Royal Ivey,1610612749,MIL,26,236.32333333333327,70,26,17,10,2,5,12,0.16666666666666666,0.1465,0.10133333333333333,14.497889513845474,0.6495132755004316
6477,2009-10,2767,Royal Ivey,1610612749,MIL,26,236.32333333333327,70,26,17,10,2,5,12,0.589625,0.09340000000000001,0.0544375,14.497889513845474,0.6495132755004316
6478,2009-10,201164,Rudy Fernandez,1610612757,POR,36,813.9633333333334,302,99,75,42,6,58,51,0.5441052631578946,0.15268181818181817,0.09710526315789474,15.801068121275552,1.8229689594736316
6479,2009-10,200752,Rudy Gay,1610612763,MEM,49,1911.0566666666664,971,283,95,72,40,98,38,0.53484,0.22053846153846154,0.10164,19.62450376624481,6.634872432933264
6480,2009-10,201566,Russell Westbrook,1610612760,OKC,51,1784.263333333333,816,254,382,62,19,163,21,0.4899714285714286,0.25382857142857146,0.12308571428571428,19.49023983688529,6.264194001858671
6481,2009-10,201583,Ryan Anderson,1610612753,ORL,45,713.6,362,149,29,21,8,44,59,0.53136,0.1851290322580645,0.06816,19.433936461297584,2.4556492422988416
6482,2009-10,1763,Ryan Bowen,1610612760,OKC,1,7.9,4,2,0,1,0,0,0,1.064,0.0415,0.184,37.18381941510664,0.0726767717560677
6483,2009-10,101155,Ryan Gomes,1610612750,MIN,47,1317.7333333333331,516,207,72,44,13,56,44,0.5042068965517241,0.17058620689655174,0.08058620689655173,15.15795743589515,2.8155754657989718
6484,2009-10,200797,Ryan Hollins,1610612750,MIN,47,833.265,287,139,34,10,28,61,0,0.5019259259259259,0.1611111111111111,0.02585185185185185,11.824544087802227,1.4004531766228991
6485,2009-10,201970,Sam Young,1610612763,MEM,49,803.4433333333334,368,110,30,23,8,52,5,0.48696153846153845,0.20192307692307693,0.027307692307692304,15.783409165547877,2.178786462298943
6486,2009-10,2223,Samuel Dalembert,1610612755,PHI,52,1346.4116666666666,380,502,53,31,112,83,0,0.5324117647058824,0.14841176470588235,0.11491176470588235,19.229282582024137,2.7488095537174138
6487,2009-10,2562,Sasha Pavlovic,1610612750,MIN,48,623.685,177,90,46,16,5,42,22,0.3295357142857143,0.14612903225806453,0.010464285714285712,4.773017996576876,-0.5636000329419997
6488,2009-10,2756,Sasha Vujacic,1610612747,LAL,50,379.7483333333333,123,54,27,17,2,11,21,0.4088695652173913,0.09592307692307692,0.12839130434782609,14.724005118483724,1.083556868985665
6489,2009-10,1752,Sean Marks,1610612740,NOH,11,60.17166666666667,6,21,2,0,3,2,0,0.21175,0.016615384615384615,-0.010249999999999997,10.87825527721532,0.1364346276295486
6490,2009-10,101118,Sean May,1610612758,SAC,16,156.94166666666666,57,35,7,5,1,10,0,0.5718888888888889,0.06976,-0.29166666666666663,12.7927739233229,0.2552304205514834
6491,2009-10,201157,Sean Williams,1610612751,NJN,20,227.3983333333333,52,46,1,8,19,20,0,0.2989,0.1045,0.10579999999999998,8.166958163324459,-0.1212119029576094
6492,2009-10,2742,Sebastian Telfair,1610612739,CLE,39,581.9583333333334,169,41,114,22,5,44,11,,0.0,,11.946517511113257,0.911353988648226
6493,2009-10,2742,Sebastian Telfair,1610612739,CLE,39,581.9583333333334,169,41,114,22,5,44,11,0.49215,0.17275000000000001,0.07654999999999999,11.946517511113257,0.911353988648226
6494,2009-10,201586,Serge Ibaka,1610612760,OKC,43,707.305,219,212,6,15,44,40,1,0.5364,0.13945714285714286,0.06996666666666668,15.14234136239146,1.1485706326003722
6495,2009-10,200771,Sergio Rodriguez,1610612752,NYK,38,514.8433333333334,234,50,121,29,3,58,15,0.6783333333333333,0.13533333333333333,0.08,20.010170117406958,1.3720451941952
6496,2009-10,200771,Sergio Rodriguez,1610612752,NYK,38,514.8433333333334,234,50,121,29,3,58,15,0.5161666666666667,0.1658076923076923,0.10155555555555557,20.010170117406958,1.3720451941952
6497,2009-10,2203,Shane Battier,1610612745,HOU,51,1685.503333333333,415,217,119,44,47,53,75,0.5335454545454545,0.11427272727272729,0.06595454545454545,12.286483709270446,3.321518171781192
6498,2009-10,200769,Shannon Brown,1610612747,LAL,54,1067.67,423,110,71,35,12,38,37,0.5266153846153846,0.1743846153846154,0.07223076923076924,15.327613266877751,2.842412808645592
6499,2009-10,406,Shaquille O'Neal,1610612739,CLE,48,1108.9616666666666,562,327,79,12,56,98,0,0.579655172413793,0.24920689655172415,0.12334482758620689,21.15316363561586,3.2709591607620445
6500,2009-10,2733,Shaun Livingston,1610612764,WAS,10,129.64,10,20,14,5,2,8,0,0.2857142857142857,0.05128571428571428,0.04485714285714286,5.788540726756857,
6501,2009-10,101183,Shavlik Randolph,1610612748,MIA,5,29.68,6,8,1,0,1,2,0,0.0,0.06066666666666667,-0.182,0.6892054115560194,-0.0610233705951902
6502,2009-10,101183,Shavlik Randolph,1610612748,MIA,5,29.68,6,8,1,0,1,2,0,,0.0,,0.6892054115560194,-0.0610233705951902
6503,2009-10,1890,Shawn Marion,1610612742,DAL,48,1529.445,560,313,70,39,44,59,1,0.535,0.1592058823529412,0.09106451612903226,17.418175581380854,3.8666936432182473
6504,2009-10,200749,Shelden Williams,1610612738,BOS,34,430.7216666666667,131,116,17,8,15,27,0,0.5856111111111111,0.07790322580645162,0.08194444444444444,14.47744215270497,1.0308700043105308
6505,2009-10,200780,Solomon Jones,1610612754,IND,35,471.7433333333333,148,105,24,9,25,29,0,0.48730434782608695,0.1164516129032258,0.05226086956521739,12.211011343530089,0.7108769344573856
6506,2009-10,201603,Sonny Weems,1610612761,TOR,39,645.6566666666666,219,93,51,19,14,33,1,0.4847083333333333,0.16034615384615383,0.06095833333333334,12.86395885018744,1.0200427132134935
6507,2009-10,201150,Spencer Hawes,1610612758,SAC,51,1347.3233333333333,536,308,105,24,50,92,20,0.5554137931034483,0.18206666666666665,0.08855172413793104,16.95302207628461,3.077182313019489
6508,2009-10,201939,Stephen Curry,1610612744,GSW,51,1760.42,757,196,250,95,13,136,89,0.54192,0.19943999999999998,0.09380000000000001,16.728074767647136,4.7121792709527
6509,2009-10,101211,Stephen Graham,1610612766,CHA,42,460.255,150,77,16,10,6,19,6,0.5319473684210526,0.14282608695652174,0.01699999999999999,11.06683885023301,0.6929150762700684
6510,2009-10,1536,Stephen Jackson,1610612766,CHA,51,2003.0566666666664,1066,245,197,92,25,163,79,0.50625,0.24175,0.103,19.61539225213748,6.322435754289593
6511,2009-10,1536,Stephen Jackson,1610612766,CHA,51,2003.0566666666664,1066,245,197,92,25,163,79,0.5058,0.2723,0.11545000000000001,19.61539225213748,6.322435754289593
6512,2009-10,2581,Steve Blake,1610612746,LAC,51,1396.495,388,118,203,37,2,65,78,0.16666666666666666,0.10899999999999999,0.066,12.498972604761242,2.876081453948125
6513,2009-10,2581,Steve Blake,1610612746,LAC,51,1396.495,388,118,203,37,2,65,78,0.5008333333333334,0.14505555555555558,0.08216666666666667,12.498972604761242,2.876081453948125
6514,2009-10,959,Steve Nash,1610612756,PHX,53,1788.0733333333333,971,173,587,28,10,203,94,0.5929032258064516,0.22793548387096774,0.15745161290322582,26.80332969242216,12.66563710017963
6515,2009-10,200779,Steve Novak,1610612746,LAC,35,185.53666666666663,52,17,5,4,1,2,8,0.21726315789473685,0.06193103448275862,0.004421052631578948,8.732998893700083,0.2702468326550954
6516,2009-10,2212,Steven Hunter,1610612763,MEM,21,157.975,53,42,0,1,10,9,0,0.40869999999999995,0.08031818181818182,-0.009500000000000005,13.667138542989568,0.2055096864867341
6517,2009-10,202178,Sundiata Gaines,1610612762,UTA,12,85.40166666666667,38,8,14,5,0,3,1,0.3059090909090909,0.1889,0.1929090909090909,16.06077507712565,0.1951754256095715
6518,2009-10,2551,T.J. Ford,1610612754,IND,34,835.7933333333333,346,113,122,29,7,68,5,0.5204166666666666,0.1678,0.10475,15.78575433978675,1.746330783381984
6519,2009-10,201959,Taj Gibson,1610612741,CHI,51,1255.6016666666667,407,328,35,30,56,64,0,0.5028214285714286,0.1705357142857143,0.08017857142857143,14.54522854578216,2.053960796858664
6520,2009-10,201981,Taylor Griffin,1610612756,PHX,2,13.933333333333334,2,1,0,0,1,1,0,,0.0,,-2.398334950832185,
6521,2009-10,2419,Tayshaun Prince,1610612765,DET,19,605.8883333333333,197,82,38,13,5,16,7,0.4455833333333334,0.15307692307692308,0.08391666666666668,13.589492822270453,1.2772716577592191
6522,2009-10,201944,Terrence Williams,1610612751,NJN,49,976.54,310,179,96,28,3,72,16,0.39215384615384613,0.16524999999999998,0.06988461538461538,9.008657161494076,-0.0659980149190765
6523,2009-10,200757,Thabo Sefolosha,1610612760,OKC,51,1511.4633333333334,301,264,94,67,34,64,28,0.4208285714285714,0.11297142857142857,0.07028571428571428,11.13582704995435,1.3368338596710574
6524,2009-10,201152,Thaddeus Young,1610612755,PHI,52,1686.9116666666666,728,273,79,60,11,99,38,0.5332058823529411,0.2151470588235294,0.1001764705882353,15.912766631918831,3.646209205700336
6525,2009-10,689,Theo Ratliff,1610612766,CHA,21,182.485,34,40,9,3,18,16,0,0.3066,0.051333333333333335,0.0191,9.341691513221074,-0.0683491916369695
6526,2009-10,689,Theo Ratliff,1610612766,CHA,21,182.485,34,40,9,3,18,16,0,0.47025,0.077,0.047,9.341691513221074,-0.0683491916369695
6527,2009-10,1495,Tim Duncan,1610612759,SAS,48,1542.4783333333332,929,514,147,27,85,86,0,0.550074074074074,0.2622857142857143,0.18844444444444444,31.13864978719895,8.731350558116837
6528,2009-10,1501,Tim Thomas,1610612742,DAL,18,285.215,135,41,14,10,2,14,16,0.4196363636363636,0.1293125,0.011181818181818182,17.709880661952983,0.969300980142476
6529,2009-10,201962,Toney Douglas,1610612752,NYK,29,373.9766666666667,184,32,25,13,1,25,24,0.6416000000000001,0.11255555555555556,0.08739999999999999,15.959155490448596,0.9963799416585414
6530,2009-10,2754,Tony Allen,1610612738,BOS,29,570.0283333333333,210,87,49,38,7,47,0,0.5793333333333334,0.18188888888888888,0.08183333333333334,16.13195972797654,1.0593601698249633
6531,2009-10,1499,Tony Battie,1610612751,NJN,15,133.745,36,23,3,4,2,3,1,0.19899999999999998,0.046200000000000005,-0.035,7.207146493452393,0.057248992261032
6532,2009-10,2225,Tony Parker,1610612759,SAS,43,1382.82,727,104,259,27,7,118,7,0.5179583333333334,0.24783333333333332,0.09804166666666665,20.16787068314497,5.447941159424482
6533,2009-10,1503,Tracy McGrady,1610612752,NYK,6,45.75,19,5,6,0,2,1,1,0.5036666666666667,0.19575,0.11333333333333333,14.86920250842697,0.0880811420939876
6534,2009-10,1503,Tracy McGrady,1610612752,NYK,6,45.75,19,5,6,0,2,1,1,0.308,0.21,0.08366666666666667,14.86920250842697,0.0880811420939876
6535,2009-10,101143,Travis Diener,1610612757,POR,4,25.136666666666667,3,2,4,3,0,0,1,0.0,0.005461538461538461,0.031,10.311432632918253,-0.0144316850609589
6536,2009-10,2566,Travis Outlaw,1610612746,LAC,11,231.36666666666667,109,38,8,7,8,12,12,0.5715,0.161,0.192,16.391075952822046,0.5242411678486001
6537,2009-10,2566,Travis Outlaw,1610612746,LAC,11,231.36666666666667,109,38,8,7,8,12,12,0.314,0.1393076923076923,-0.02028571428571429,16.391075952822046,0.5242411678486001
6538,2009-10,2239,Trenton Hassell,1610612751,NJN,40,874.11,202,122,39,12,8,35,0,0.3641111111111111,0.07953571428571428,0.037222222222222226,8.877184142190758,0.9604774004910436
6539,2009-10,2772,Trevor Ariza,1610612745,HOU,49,1869.3366666666664,759,274,174,85,21,113,88,0.44785714285714284,0.1929090909090909,0.07633333333333334,14.03619431817028,3.242539636434384
6540,2009-10,201821,Trey Gilder,1610612763,MEM,2,5.12,2,1,0,1,0,0,0,0.5,0.0182,0.6665,35.32055892137653,
6541,2009-10,2211,Troy Murphy,1610612754,IND,42,1318.7183333333332,587,417,83,36,23,61,73,0.5590869565217391,0.16365384615384615,0.13543478260869565,20.62193540519713,4.238941144352967
6542,2009-10,201951,Ty Lawson,1610612743,DEN,49,1099.4233333333334,464,106,170,40,2,65,30,0.5389655172413793,0.16886666666666666,0.10382758620689655,20.04473374397135,4.529416316357812
6543,2009-10,201946,Tyler Hansbrough,1610612754,IND,29,510.79833333333335,246,138,28,17,8,21,0,0.4495882352941176,0.21505263157894738,0.07105882352941176,16.97437800380209,1.2473748232577997
6544,2009-10,201936,Tyreke Evans,1610612758,SAC,47,1734.97,955,224,242,73,22,135,24,0.5399310344827586,0.2326774193548387,0.13137931034482758,21.90982165428208,6.94674017541922
6545,2009-10,200748,Tyrus Thomas,1610612766,CHA,27,625.7216666666667,237,169,31,35,44,49,0,0.5212727272727272,0.0877391304347826,0.13527272727272727,19.584278557980443,0.9259887590268172
6546,2009-10,200748,Tyrus Thomas,1610612766,CHA,27,625.7216666666667,237,169,31,35,44,49,0,0.638,0.23049999999999998,0.1575,19.584278557980443,0.9259887590268172
6547,2009-10,2199,Tyson Chandler,1610612766,CHA,27,664.5516666666666,171,181,11,7,29,58,0,0.5104,0.10921428571428571,0.018400000000000007,11.234179921497526,0.6369409050531628
6548,2009-10,2617,Udonis Haslem,1610612748,MIA,51,1413.1,511,379,35,18,11,47,0,0.47628125,0.1638125,0.09665625,16.227018862704067,3.5519868835705584
6549,2009-10,1713,Vince Carter,1610612753,ORL,47,1438.79,774,205,133,35,17,75,70,0.5514230769230769,0.22425,0.11507692307692308,18.18252843206936,4.7007569856270655
