,Unnamed: 0,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS,AS
11954,11954,2023,201145,Jeff Green,1610612743,DEN,37,710.7416666666667,292,93,44,15,9,34,15,0.5427857142857143,0.1712142857142857,0.0588571428571428,12.237943828352147,1.3026341024051598,0.0
11955,11955,2023,203924,Jerami Grant,1610612757,POR,54,1926.735,1121,234,125,43,44,97,123,0.5798823529411765,0.2181176470588235,0.0904705882352941,18.803294438195174,6.585432994874031,0.0
11956,11956,2023,1630526,Jeremiah Robinson-Earl,1610612760,OKC,28,584.5466666666666,230,135,25,21,11,16,29,0.7725454545454545,0.1346666666666666,0.0987272727272727,16.58585007626383,1.5832552486439322,0.0
11957,11957,2023,1631110,Jeremy Sochan,1610612759,SAS,48,1242.12,479,236,121,36,22,83,28,0.439578947368421,0.1786315789473684,0.0490526315789473,12.211754609763052,1.413142841401783,0.0
11958,11958,2023,1630579,Jericho Sims,1610612752,NYK,47,766.97,172,230,24,15,27,24,0,0.61675,0.0594210526315789,0.0949375,15.880013152619256,1.9572079604303507,0.0
11959,11959,2023,1628975,Jevon Carter,1610612749,MIL,58,1307.2166666666667,437,149,149,57,25,63,91,0.57825,0.148125,0.083625,12.63455166980522,2.279628240886658,0.0
11960,11960,2023,202710,Jimmy Butler,1610612748,MIA,44,1482.33,955,263,223,88,16,74,23,0.6495,0.2263333333333333,0.1805,28.950451582818665,7.902395133281078,0.0
11961,11961,2023,1629111,Jock Landale,1610612756,PHX,51,721.1816666666666,335,204,46,13,23,47,17,0.5278235294117648,0.16595,0.0721764705882352,18.28711674951544,2.047242675163792,0.0
11962,11962,2023,203925,Joe Harris,1610612751,BKN,51,1215.236666666667,437,134,83,26,13,32,104,0.5447692307692308,0.1240714285714285,0.0523076923076923,12.17024011618502,2.538540692658441,0.0
11963,11963,2023,204060,Joe Ingles,1610612749,MIL,25,562.5916666666667,155,72,81,14,3,29,38,0.3419999999999999,0.17675,0.0194999999999999,10.063017630090917,0.808919284568,0.0
11965,11965,2023,1631219,John Butler Jr.,1610612757,POR,8,25.78333333333333,2,2,1,0,2,0,0,0.25,0.0333333333333333,0.147,3.82714990395898,,0.0
11966,11966,2023,1628381,John Collins,1610612737,ATL,50,1554.9316666666666,662,354,62,34,62,59,40,0.5775555555555555,0.1670555555555555,0.0987222222222222,15.569287814461026,3.164548035189844,0.0
11967,11967,2023,1629723,John Konchar,1610612763,MEM,49,1096.9033333333334,288,231,70,50,13,29,52,0.5547272727272727,0.1117727272727272,0.0911818181818182,12.402024204185018,1.6545233080338886,0.0
11968,11968,2023,202322,John Wall,1610612746,LAC,34,754.73,386,92,178,27,12,80,33,0.5316875,0.2605625,0.08775,15.570479527462734,1.0930799242434563,0.0
11969,11969,2023,1631098,Johnny Davis,1610612764,WAS,13,61.55,16,8,2,1,1,2,1,0.2776666666666667,0.0558,0.994,2.31954093442078,-0.0163082797515301,0.0
11970,11970,2023,202685,Jonas Valanciunas,1610612740,NOP,58,1432.82,836,565,96,16,28,111,31,0.5609473684210526,0.2134736842105263,0.1183157894736842,22.24149455521685,4.885335220512537,0.0
11971,11971,2023,1630228,Jonathan Kuminga,1610612744,GSW,46,886.1383333333333,388,141,81,22,20,67,32,0.5058333333333334,0.1572380952380952,0.0345,12.449024975664129,1.2855570542350927,0.0
11972,11972,2023,203903,Jordan Clarkson,1610612762,UTA,58,1885.8666666666663,1220,235,245,30,13,174,153,0.5623125,0.27925,0.09825,17.294818690823035,5.469459582120961,0.0
11973,11973,2023,1630692,Jordan Goodwin,1610612764,WAS,40,720.9183333333333,253,130,98,41,21,36,26,0.4531538461538461,0.1026842105263158,-0.093076923076923,16.829659504662697,1.559433136623369,0.0
11974,11974,2023,1631160,Jordan Hall,1610612759,SAS,9,82.66,28,12,11,1,0,7,3,0.4798333333333333,0.1532222222222222,0.1098333333333333,6.410299301859383,0.0042154221448661,0.0
11975,11975,2023,1629162,Jordan McLaughlin,1610612750,MIN,24,366.58,84,38,76,19,2,19,9,0.630875,0.107,0.11925,13.130425539411188,0.6491054051905607,0.0
11976,11976,2023,1629670,Jordan Nwora,1610612754,IND,40,623.04,236,123,39,14,7,35,41,0.506909090909091,0.0989999999999999,0.0958181818181818,11.06998647355669,0.722705539773136,0.0
11977,11977,2023,1629673,Jordan Poole,1610612744,GSW,58,1778.2733333333333,1215,164,263,47,14,192,155,0.5119523809523809,0.2692380952380952,0.0749047619047619,16.275795470825468,4.751841672527589,0.0
11978,11978,2023,1630648,Jordan Schakel,1610612764,WAS,2,6.233333333333333,3,0,1,1,0,0,1,0.75,0.04,0.12,27.147975032402087,,0.0
11979,11979,2023,1630631,Jose Alvarado,1610612740,NOP,58,1264.2816666666668,530,137,181,64,10,80,81,0.5127777777777778,0.1931666666666666,0.0748333333333333,13.52282580443452,2.105963331612815,0.0
11980,11980,2023,1630528,Josh Christopher,1610612745,HOU,40,405.8616666666667,185,44,38,16,9,38,10,0.5115000000000001,0.1378235294117647,0.1611999999999999,12.054131630354426,0.3024259245032791,0.0
11981,11981,2023,1630581,Josh Giddey,1610612760,OKC,52,1602.3916666666669,847,403,306,39,25,158,49,0.5393076923076923,0.237,0.111076923076923,18.7667805969002,3.9414311990285262,0.0
11982,11982,2023,1630182,Josh Green,1610612742,DAL,40,995.025,369,108,64,35,3,41,46,0.62,0.1360833333333333,0.064,14.482959757642828,2.613130802033595,0.0
11983,11983,2023,1628404,Josh Hart,1610612752,NYK,54,1782.4283333333333,538,433,208,59,10,81,43,0.6929444444444445,0.1172777777777777,0.1162777777777777,15.492939371083944,4.513687813870067,0.0
11984,11984,2023,1631169,Josh Minott,1610612750,MIN,11,68.37166666666667,35,22,3,3,6,0,1,0.6256,0.1037777777777777,0.1163999999999999,25.58643882382478,0.2835638869284823,0.0
11985,11985,2023,1629006,Josh Okogie,1610612756,PHX,50,748.1766666666666,315,160,62,35,22,42,37,0.3524736842105263,0.17255,0.0342631578947368,17.04837038557457,1.791431457983795,0.0
11986,11986,2023,1626196,Josh Richardson,1610612740,NOP,44,1049.5416666666667,499,124,142,47,14,65,75,0.5128571428571428,0.1836666666666666,0.0697857142857142,16.190488934186895,2.362540352825874,0.0
11987,11987,2023,1630563,Joshua Primo,1610612759,SAS,4,93.36166666666666,28,13,18,1,2,11,3,0.4986666666666666,0.1869999999999999,0.0466666666666666,7.084330627790545,-0.0136935073577095,0.0
11989,11989,2023,1629308,Juan Toscano-Anderson,1610612762,UTA,31,389.915,88,71,26,11,7,18,5,0.4942999999999999,0.0763846153846153,0.1223,9.131308324852109,0.3966212102846213,0.0
11990,11990,2023,1627823,Juancho Hernangomez,1610612761,TOR,41,608.795,122,122,24,16,6,15,17,0.3789166666666666,0.0929285714285714,0.0366666666666666,8.967569258091505,0.5619683347731925,0.0
11991,11991,2023,1630577,Julian Champagnie,1610612759,SAS,2,6.666666666666667,0,0,0,1,0,0,0,0.0,0.1943333333333333,-0.1,-4.392213860276983,,0.0
11993,11993,2023,1630551,Justin Champagnie,1610612738,BOS,3,10.916666666666666,6,4,1,0,0,0,0,0.5,0.0178571428571428,0.1745,32.137031429326555,,0.0
11994,11994,2023,203200,Justin Holiday,1610612742,DAL,28,410.775,126,23,25,5,10,12,30,0.4485,0.11475,0.03985,7.370929030179258,,0.0
11995,11995,2023,1628382,Justin Jackson,1610612738,BOS,23,107.42333333333332,20,17,9,4,4,2,5,0.0,0.0341333333333333,0.0256,7.077247863624245,-0.0229708277208559,0.0
11996,11996,2023,1626159,Justise Winslow,1610612757,POR,29,775.7916666666666,196,145,98,30,11,43,14,0.4599411764705882,0.1308333333333333,0.0457058823529411,10.699661899403836,0.8579371885010455,0.0
11997,11997,2023,203994,Jusuf Nurkic,1610612757,POR,45,1226.4883333333332,619,425,130,39,39,110,39,0.5638235294117647,0.2069444444444444,0.1136470588235294,20.44224306261196,3.3932125977417087,0.0
11998,11998,2023,1629644,KZ Okpala,1610612758,SAC,35,248.025,46,34,13,7,7,7,7,0.5254,0.0275882352941176,0.026,7.019518670423487,0.242618152359625,0.0
11999,11999,2023,1630539,Kai Jones,1610612766,CHA,27,236.78,73,52,5,5,11,9,3,0.416625,0.065625,0.0645,12.50878316937215,0.3637554512168563,0.0
12000,12000,2023,1626157,Karl-Anthony Towns,1610612750,MIN,21,709.055,436,172,111,16,14,65,38,0.6218,0.2533999999999999,0.1415,21.6796136067123,2.6730875680972552,0.0
12001,12001,2023,202695,Kawhi Leonard,1610612746,LAC,34,1101.4,752,211,137,47,18,51,57,0.513,0.2262,0.1172,26.50304192746217,5.106705903150577,0.0
12002,12002,2023,1631099,Keegan Murray,1610612758,SAC,55,1624.5766666666666,653,253,59,40,29,49,137,0.5539411764705883,0.1722941176470588,0.0518235294117647,13.178910542210737,2.9514068534772027,0.0
12003,12003,2023,1628966,Keita Bates-Diop,1610612759,SAS,45,904.43,364,149,51,31,12,35,26,0.6547058823529411,0.131,0.0858823529411764,14.919142996916106,1.91683109366202,0.0
12004,12004,2023,1629640,Keldon Johnson,1610612759,SAS,52,1695.255,1136,246,140,37,9,108,113,0.4862222222222223,0.2665789473684211,0.0763888888888889,17.54342951700949,4.745789062675019,0.0
12005,12005,2023,203482,Kelly Olynyk,1610612762,UTA,48,1353.388333333333,582,255,158,46,27,105,70,0.6727857142857143,0.1584285714285714,0.0781428571428571,16.05031174362633,3.5402020451957066,0.0
12006,12006,2023,1626162,Kelly Oubre Jr.,1610612766,CHA,35,1141.3866666666668,706,179,42,55,13,44,80,0.5545625,0.258875,0.09,16.33160455350819,2.2375356913526745,0.0
12007,12007,2023,202689,Kemba Walker,1610612742,DAL,9,143.90166666666667,72,16,19,2,2,4,7,0.2995,0.0586666666666666,-0.0034999999999999,17.503087460489198,0.4712294693766882,0.0
12008,12008,2023,1631112,Kendall Brown,1610612754,IND,6,40.295,9,6,3,4,0,2,0,0.4623333333333333,0.1285,0.3756666666666666,10.515701108200464,0.0423701715423723,0.0
12009,12009,2023,1629134,Kendrick Nunn,1610612764,WAS,50,729.815,359,79,64,19,3,45,55,0.2736428571428571,0.1997647058823529,0.0507857142857142,12.33231681684516,0.9747827268929228,0.0
12010,12010,2023,1631113,Kennedy Chandler,1610612763,MEM,24,221.47666666666663,59,30,46,10,5,16,2,0.2184444444444444,0.0506190476190476,0.1594444444444444,10.951706657421212,0.0742045984000738,0.0
12011,12011,2023,1631254,Kenneth Lofton Jr.,1610612763,MEM,8,30.898333333333333,17,5,4,0,0,2,0,0.4026666666666667,0.1042222222222222,0.0713333333333333,7.705775559637748,0.0052622500362534,0.0
12012,12012,2023,1629026,Kenrich Williams,1610612760,OKC,49,1101.32,383,243,97,37,14,27,47,0.5690000000000001,0.1129166666666666,0.0981818181818181,16.586005366618863,3.0615655849155323,0.0
12013,12013,2023,203484,Kentavious Caldwell-Pope,1610612743,DEN,56,1758.02,638,167,134,77,24,67,109,0.6008095238095238,0.1321428571428571,0.0623333333333333,13.59110872968837,3.570682048463868,0.0
12014,12014,2023,1630231,Kenyon Martin Jr.,1610612745,HOU,58,1526.145,673,322,88,26,23,68,51,0.5181176470588236,0.1551764705882352,0.0824117647058823,17.170639339148078,4.183830076840366,0.0
12015,12015,2023,1631165,Keon Ellis,1610612758,SAC,9,35.85,19,7,3,2,1,1,5,,0.0,,25.532696071564267,0.1998329180940585,0.0
12016,12016,2023,1630553,Keon Johnson,1610612757,POR,28,273.75666666666666,114,34,26,12,4,27,19,0.5376666666666667,0.1358,0.062,7.003005202851501,-0.1853184940187756,0.0
12017,12017,2023,1630556,Kessler Edwards,1610612758,SAC,15,89.70166666666667,15,15,4,3,1,4,2,0.08325,0.0933,-0.5447500000000001,2.795578501163237,-0.1335461960018246,0.0
12019,12019,2023,1628989,Kevin Huerter,1610612758,SAC,54,1647.9366666666667,805,182,158,60,18,75,143,0.6528125,0.1760588235294117,0.09275,15.99313001840772,4.278481691827044,0.0
12020,12020,2023,1628995,Kevin Knox II,1610612757,POR,44,607.4316666666666,241,111,15,14,12,32,43,0.4779166666666667,0.1407857142857142,0.04225,11.90307992804897,1.0290315101883636,0.0
12021,12021,2023,201567,Kevin Love,1610612748,MIA,41,820.8666666666667,347,280,76,7,7,47,69,0.5357857142857142,0.1826428571428571,0.1204285714285714,15.451642380522175,1.5332605641462471,0.0
12022,12022,2023,1629645,Kevin Porter Jr.,1610612745,HOU,40,1358.9,767,218,225,53,16,143,88,0.5495,0.2624375,0.115125,17.69521791586225,3.3104926557161454,0.0
12023,12023,2023,1630284,Kevon Harris,1610612753,ORL,27,336.1,97,53,12,13,3,16,11,0.5651666666666667,0.0996,0.0665833333333333,10.164768612775314,0.4321342983320024,0.0
12024,12024,2023,1626172,Kevon Looney,1610612744,GSW,58,1354.0433333333333,396,510,148,32,33,28,0,0.649952380952381,0.0976190476190476,0.1136190476190476,19.922302919408104,5.210442131686267,0.0
12025,12025,2023,203920,Khem Birch,1610612759,SAS,20,161.85,43,25,7,5,5,8,1,0.416625,0.0786666666666666,0.0018749999999999,10.227754060463644,0.2022525064990382,0.0
12026,12026,2023,203114,Khris Middleton,1610612749,MIL,17,364.3566666666667,231,65,67,11,3,34,24,0.3033333333333333,0.2276666666666666,-4.625929269271485e-18,18.547719549572086,1.0028927057596244,0.0
12027,12027,2023,1630165,Killian Hayes,1610612765,DET,55,1471.0966666666666,525,150,320,72,18,110,65,0.3926923076923077,0.1748571428571428,0.0415384615384615,11.405614673914291,1.295343522761189,0.0
12028,12028,2023,1630184,Kira Lewis Jr.,1610612740,NOP,14,154.69666666666666,76,28,15,4,1,8,8,,0.0,,16.129043886201067,0.4198108393783256,0.0
12029,12029,2023,202691,Klay Thompson,1610612744,GSW,46,1508.35,985,178,114,30,16,77,194,0.5375882352941176,0.2284736842105263,0.0895294117647058,15.787591769329165,3.436609894454115,0.0
12030,12030,2023,204001,Kristaps Porzingis,1610612764,WAS,50,1627.29,1139,431,127,44,76,109,100,0.5815882352941176,0.2472777777777778,0.1286470588235294,26.17480920303661,7.410532449572882,0.0
12031,12031,2023,203937,Kyle Anderson,1610612750,MIN,48,1252.63,412,226,195,57,40,66,29,0.6053333333333334,0.1006428571428571,0.0810833333333333,16.454006814885698,3.0399638680549104,0.0
12032,12032,2023,1628398,Kyle Kuzma,1610612764,WAS,53,1851.125,1133,402,207,26,26,156,136,0.5375000000000001,0.2443888888888888,0.1074444444444444,17.250179733826208,4.237597099183502,0.0
12033,12033,2023,200768,Kyle Lowry,1610612748,MIA,44,1464.175,528,190,232,49,17,87,90,0.5882142857142857,0.1606428571428571,0.1018571428571428,14.048873144803716,2.9053800315306124,0.0
12035,12035,2023,1630163,LaMelo Ball,1610612766,CHA,33,1167.2883333333334,769,208,278,44,11,114,128,0.5636,0.2906,0.1347999999999999,20.39953553704191,3.4641919697085,0.0
12036,12036,2023,1630205,Lamar Stevens,1610612739,CLE,42,739.4133333333333,218,124,21,15,14,20,19,0.459,0.1021875,0.0553636363636363,10.180478999902313,0.7638015315734984,0.0
12037,12037,2023,1629013,Landry Shamet,1610612756,PHX,30,642.45,286,51,67,18,5,29,61,0.5236363636363636,0.1758181818181818,0.0661818181818181,12.566610972319866,1.3564571441660926,0.0
12038,12038,2023,1626204,Larry Nance Jr.,1610612740,NOP,48,1089.31,382,288,92,44,34,36,13,0.5431875,0.1416875,0.095875,19.62707033185238,3.340838833495898,0.0
12041,12041,2023,1630195,Leandro Bolmaro,1610612762,UTA,14,68.47333333333333,6,7,7,3,1,7,0,0.0666,0.1143636363636363,-0.184,-5.720933457252206,,0.0
12042,12042,2023,1630322,Lindy Waters III,1610612760,OKC,23,256.55333333333334,97,35,16,7,6,6,28,0.5921666666666666,0.0927777777777777,0.0773333333333333,12.543148970660353,0.5331319081704079,0.0
12043,12043,2023,1629022,Lonnie Walker IV,1610612747,LAL,42,1123.1033333333332,553,89,56,26,14,38,74,0.6276153846153847,0.1641333333333333,0.0844615384615384,14.145572121912371,2.3145737457090743,0.0
12044,12044,2023,1629652,Luguentz Dort,1610612760,OKC,50,1494.1233333333332,700,206,112,52,13,67,94,0.5140714285714286,0.2024999999999999,0.0672142857142857,13.592151129421966,3.118630188271501,0.0
12046,12046,2023,1630568,Luka Garza,1610612750,MIN,22,204.87166666666667,152,53,14,2,1,9,13,0.4833999999999999,0.1763333333333333,0.1496,25.65014422464684,1.2088110440369173,0.0
12047,12047,2023,1628379,Luke Kennard,1610612763,MEM,37,767.4383333333334,287,86,40,19,4,30,62,0.5185000000000001,0.0933333333333333,0.0733571428571428,11.5146337937415,1.43194116087696,0.0
12048,12048,2023,1628436,Luke Kornet,1610612738,BOS,51,605.2733333333333,202,148,36,10,40,19,3,0.5908333333333333,0.0686666666666666,0.0830833333333333,19.86016850139541,2.2240518748053577,0.0
12049,12049,2023,1630201,Malachi Flynn,1610612761,TOR,42,581.7216666666667,200,64,63,17,3,18,41,0.4483636363636364,0.1360666666666666,0.0414545454545454,10.654483603431135,0.9267939429156006,0.0
12050,12050,2023,1631103,Malaki Branham,1610612759,SAS,45,989.165,409,96,87,24,6,47,52,0.619090909090909,0.1345333333333333,-0.0205454545454545,11.083562052613836,1.436186375687396,0.0
12051,12051,2023,1627763,Malcolm Brogdon,1610612738,BOS,50,1263.9483333333333,735,208,186,30,14,82,101,0.6625833333333334,0.2445833333333333,0.1166666666666666,20.78027989616949,4.673483207917616,0.0
12052,12052,2023,1630792,Malcolm Hill,1610612741,CHI,5,9.15,5,3,0,0,0,0,1,0.0,0.0,0.0,17.283508594910202,,0.0
12053,12053,2023,1627736,Malik Beasley,1610612747,LAL,58,1533.155,770,204,96,48,8,64,177,0.531,0.2180625,0.0880625,13.35378727477682,2.090781686929729,0.0
12054,12054,2023,1628370,Malik Monk,1610612758,SAC,54,1218.871666666667,726,140,209,36,13,107,90,0.6421176470588236,0.2387647058823529,0.1153529411764705,17.945706278571148,3.4280174479456265,0.0
12055,12055,2023,1629603,Mamadi Diakite,1610612739,CLE,16,98.52166666666666,26,12,2,2,6,6,4,0.460375,0.1135384615384615,-0.06125,6.396852417487487,,0.0
12056,12056,2023,1630699,MarJon Beauchamp,1610612749,MIL,38,563.1866666666666,219,90,26,18,4,36,38,0.4698333333333333,0.1710714285714285,0.01825,9.748576501218189,0.5019743261447983,0.0
12057,12057,2023,202694,Marcus Morris Sr.,1610612746,LAC,53,1519.375,654,224,97,33,21,45,104,0.5720000000000001,0.1839473684210526,0.0842631578947368,13.146306592065644,2.7791631165940727,0.0
12058,12058,2023,203935,Marcus Smart,1610612738,BOS,42,1359.7966666666666,466,147,300,59,17,99,74,0.5369333333333334,0.1742,0.0805333333333333,14.550644873292958,2.961414393226357,0.0
12059,12059,2023,1631109,Mark Williams,1610612766,CHA,29,460.59,220,162,8,21,34,22,0,0.735,0.0683,0.309,23.682427357017605,1.5132003444532287,0.0
12060,12060,2023,1628365,Markelle Fultz,1610612753,ORL,38,1107.5933333333332,494,153,209,56,15,89,15,0.5126363636363637,0.2098181818181818,0.0955454545454545,18.29409390219304,2.567855384411869,0.0
12061,12061,2023,202693,Markieff Morris,1610612742,DAL,27,285.4533333333333,96,59,25,8,5,14,20,0.542,0.087125,0.0606666666666666,12.897133802322434,0.5004029154486562,0.0
12062,12062,2023,1630250,Marko Simonovic,1610612741,CHI,3,4.633333333333334,0,0,0,0,0,0,0,0.0,0.0416666666666666,-0.1,-13.135813063287438,,0.0
12063,12063,2023,1628963,Marvin Bagley III,1610612765,DET,25,532.295,265,148,14,13,18,22,9,0.59025,0.201,0.124375,19.959574251110293,1.58508642291654,0.0
12064,12064,2023,203486,Mason Plumlee,1610612746,LAC,58,1630.8433333333332,699,552,211,37,36,88,0,0.635,0.1480624999999999,0.1151875,23.77975537251168,7.213648363085246,0.0
12065,12065,2023,1629680,Matisse Thybulle,1610612757,POR,51,647.5766666666667,146,70,26,50,17,10,25,0.2895714285714286,0.0855714285714285,0.0437857142857142,11.651214964721865,0.8730569165427978,0.0
12066,12066,2023,1630346,Matt Ryan,1610612750,MIN,32,303.1816666666667,122,25,15,5,1,7,32,0.2885384615384615,0.1756428571428571,-0.0167692307692307,9.4189627733233,0.5430860774817561,0.0
12067,12067,2023,203521,Matthew Dellavedova,1610612758,SAC,24,145.81333333333333,33,8,33,6,0,8,6,0.2142857142857142,0.0297647058823529,-0.0187142857142857,9.663708088925944,0.2063172361300116,0.0
12068,12068,2023,1631108,Max Christie,1610612747,LAL,35,498.3466666666667,126,74,19,8,7,13,26,0.5242727272727272,0.0795625,0.025090909090909,8.579885476522753,0.5175827362864557,0.0
12069,12069,2023,1629622,Max Strus,1610612748,MIA,57,1722.0,718,205,125,37,9,56,148,0.5323571428571429,0.1893571428571428,0.061,12.487843764045536,2.9915305085504103,0.0
12070,12070,2023,1628467,Maxi Kleber,1610612742,DAL,22,564.3366666666667,137,78,21,7,22,13,24,0.5795555555555556,0.1175555555555555,0.0544444444444444,10.832739933675382,0.9219294669310886,0.0
12071,12071,2023,1630593,McKinley Wright IV,1610612742,DAL,20,205.84666666666664,57,26,37,7,3,12,4,0.20825,0.0662,0.29075,13.217684298942393,0.3706480231007398,0.0
12072,12072,2023,1629662,Mfiondu Kabengele,1610612738,BOS,2,14.0,2,5,0,0,0,1,0,0.5,0.01,0.116,6.293005830474116,,0.0
12073,12073,2023,1630695,Micah Potter,1610612762,UTA,3,14.416666666666666,4,3,2,0,0,0,0,0.5,0.019,0.173,18.83350157276101,,0.0
12074,12074,2023,1630701,Michael Foster Jr.,1610612755,PHI,1,1.0333333333333334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0
12075,12075,2023,1629008,Michael Porter Jr.,1610612743,DEN,42,1233.615,707,225,43,29,21,47,123,0.5730833333333333,0.2175,0.0974999999999999,17.794916673452974,3.425887982096354,0.0
12076,12076,2023,1628969,Mikal Bridges,1610612751,BKN,59,2139.0,1040,262,210,69,48,85,109,0.5533,0.1698,0.0752,18.11818608242464,6.744710681210749,0.0
12077,12077,2023,201144,Mike Conley,1610612750,MIN,46,1367.0883333333334,482,113,348,49,10,79,81,0.5507,0.1693,0.0947,15.368930729129438,4.031559850046104,0.0
12078,12078,2023,203488,Mike Muscala,1610612738,BOS,46,698.0916666666667,305,149,40,12,20,16,65,0.5882,0.1320769230769231,0.1056999999999999,15.819680311500033,1.826611344360807,0.0
12079,12079,2023,1630540,Miles McBride,1610612752,NYK,47,592.1533333333333,162,40,56,26,2,21,30,0.3461538461538461,0.0812631578947368,0.0328461538461538,8.018596526730496,0.5531695388815929,0.0
12080,12080,2023,1629011,Mitchell Robinson,1610612752,NYK,38,1022.0266666666666,275,338,37,34,68,18,0,0.6284666666666666,0.0845625,0.1011333333333333,21.04103544514824,3.377705735563113,0.0
12081,12081,2023,1628964,Mo Bamba,1610612747,LAL,41,696.4333333333333,294,190,43,12,41,23,43,0.5796,0.14375,0.1286666666666666,18.1425371563784,1.893436712975588,0.0
12082,12082,2023,1628420,Monte Morris,1610612764,WAS,50,1407.2883333333334,517,171,267,36,8,49,67,0.5822222222222222,0.1427894736842105,0.103,17.028759175941648,4.608506630726924,0.0
12083,12083,2023,1626149,Montrezl Harrell,1610612755,PHI,50,623.625,283,138,31,16,25,31,0,0.3416428571428571,0.1544666666666666,0.0427857142857142,19.53429951890064,2.0269092584382595,0.0
12084,12084,2023,1629021,Moritz Wagner,1610612753,ORL,38,799.43,426,180,64,29,9,47,39,0.5863636363636364,0.1796666666666666,0.1189090909090909,20.191781462988622,2.923849465022428,0.0
12085,12085,2023,1629650,Moses Brown,1610612751,BKN,34,287.745,155,139,4,3,14,14,0,0.527,0.101047619047619,0.1174166666666666,26.1027432560782,1.248265580072903,0.0
12086,12086,2023,1630541,Moses Moody,1610612744,GSW,44,627.2866666666666,216,73,40,15,5,27,37,0.4184,0.1130952380952381,0.0359,10.34362850995196,0.8930996261884627,0.0
12087,12087,2023,1631217,Moussa Diabate,1610612746,LAC,17,170.71333333333334,53,45,3,5,6,9,1,0.744,0.091,0.053,16.07361719290795,0.3890707974779246,0.0
12088,12088,2023,1626167,Myles Turner,1610612754,IND,50,1489.2183333333332,877,398,66,30,117,81,78,0.6418235294117647,0.17115,0.1391176470588235,22.892194671303624,5.123223770724203,0.0
12089,12089,2023,1630230,Naji Marshall,1610612740,NOP,54,1344.9533333333334,523,200,136,45,13,69,54,0.6015882352941176,0.1711764705882353,0.1046470588235294,13.22740538475853,2.299065061831364,0.0
12090,12090,2023,1629642,Nassir Little,1610612757,POR,37,619.6633333333333,220,90,34,11,12,21,38,0.5768181818181818,0.142090909090909,0.0873636363636363,12.4538843933963,1.1729320805134145,0.0
12091,12091,2023,1630233,Nathan Knight,1610612750,MIN,33,267.94,127,50,13,9,5,18,8,0.4854444444444444,0.10675,0.091,16.778235385000457,0.7983150470293675,0.0
12092,12092,2023,1629675,Naz Reid,1610612750,MIN,53,938.455,539,250,54,29,45,68,51,0.5573571428571429,0.1936875,0.1032857142857142,19.6066372663721,2.402817676113235,0.0
12093,12093,2023,1629674,Neemias Queta,1610612758,SAC,4,24.506666666666668,12,9,1,0,1,1,0,0.85,0.0414,0.176,20.372901208363857,0.0992637491469362,0.0
12094,12094,2023,203457,Nerlens Noel,1610612751,BKN,14,151.59666666666666,32,37,7,13,9,8,1,0.27275,0.0257857142857142,0.07775,11.70962629222919,0.0124949773825243,0.0
12095,12095,2023,1629651,Nic Claxton,1610612751,BKN,54,1592.115,692,488,89,40,139,69,0,0.7238125,0.1594375,0.1420625,24.4698902608122,5.604518270459272,0.0
12096,12096,2023,1630208,Nick Richards,1610612766,CHA,45,776.5583333333333,360,259,22,9,43,39,0,0.6498571428571429,0.1650666666666666,0.1517857142857142,21.557325607245115,2.801503121723387,0.0
12097,12097,2023,1629638,Nickeil Alexander-Walker,1610612750,MIN,38,534.2833333333333,230,60,76,24,14,46,35,0.5397692307692308,0.131,0.0993076923076923,14.549397100628076,0.9763089853240544,0.0
12098,12098,2023,201587,Nicolas Batum,1610612746,LAC,57,1237.5783333333334,338,240,84,34,40,38,85,0.53345,0.1214,0.0894,12.1015639483138,1.999394583493876,0.0
12100,12100,2023,1631107,Nikola Jovic,1610612748,MIA,15,204.455,82,31,10,7,2,10,8,0.476,0.0906666666666666,0.0695,12.139910142239977,0.2793457185733574,0.0
12101,12101,2023,202696,Nikola Vucevic,1610612741,CHI,59,2004.625,1054,676,198,41,48,102,98,0.5898260869565217,0.2093043478260869,0.1412173913043478,21.90650215521087,6.531222120039006,0.0
12102,12102,2023,203943,Noah Vonleh,1610612738,BOS,23,171.635,25,48,7,2,8,11,1,0.2977777777777778,0.0636,-0.0341111111111111,6.700080137276623,0.083420199211577,0.0
12103,12103,2023,1626181,Norman Powell,1610612746,LAC,50,1291.6816666666666,851,155,88,41,16,82,101,0.5636875,0.22825,0.097375,20.300355677762607,4.4788564118639,0.0
12104,12104,2023,1628384,O.G. Anunoby,1610612761,TOR,45,1611.285,760,248,91,93,35,98,86,0.5977857142857143,0.2131428571428571,0.1152142857142857,16.658937944298593,3.138757978779883,0.0
12105,12105,2023,1630167,Obi Toppin,1610612752,NYK,45,668.745,288,139,38,14,7,21,53,0.6518333333333334,0.1800833333333333,0.1344166666666666,13.819160181874418,1.459748804351115,0.0
12106,12106,2023,1630534,Ochai Agbaji,1610612762,UTA,37,557.215,169,62,18,5,4,11,31,0.472,0.0713999999999999,0.0434444444444444,9.884788272784885,1.1051640840049108,0.0
12107,12107,2023,1630168,Onyeka Okongwu,1610612737,ATL,57,1365.0516666666667,531,417,58,38,73,55,1,0.6471250000000001,0.1294583333333333,0.0902083333333333,20.176276272228648,4.319222994899117,0.0
