,Unnamed: 0,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS,AS
7304,7304,2013,201961,Wayne Ellington,1610612739,CLE,50,879.42,309,75,54,22,1,29,59,0.4999615384615384,0.154076923076923,0.0759230769230769,13.31092477842238,2.290935189760721,0.0
7305,7305,2013,202325,Wesley Johnson,1610612756,PHX,21,156.385,52,20,7,0,5,3,8,0.3098666666666666,0.0862,0.0286666666666666,7.207479083169285,0.0711024266579404,0.0
7306,7306,2013,202083,Wesley Matthews,1610612757,POR,46,1602.1133333333332,683,133,125,65,15,79,103,0.5699230769230769,0.1861851851851852,0.1065384615384615,16.513986801858024,4.926945101683792,0.0
7307,7307,2013,203115,Will Barton,1610612757,POR,45,486.795,142,71,24,15,8,31,6,0.3155185185185185,0.1563571428571428,0.0185185185185185,8.180167079731401,-0.0244941190212658,0.0
7308,7308,2013,101198,Will Bynum,1610612765,DET,44,810.035,407,61,167,27,4,76,15,0.49104,0.2160714285714285,0.0925199999999999,19.344395133257773,2.773618836624799,0.0
7309,7309,2013,101215,Will Conroy,1610612750,MIN,4,20.436666666666667,1,1,0,0,0,0,0,0.0,0.10775,-0.2035,-17.119306358860786,-0.1335271075428268,0.0
7310,7310,2013,2584,Willie Green,1610612746,LAC,51,902.0283333333332,307,67,42,20,10,22,45,0.5763461538461538,0.1442666666666666,0.0691153846153846,11.718365330551617,2.025212150843964,0.0
7311,7311,2013,201163,Wilson Chandler,1610612743,DEN,17,350.82166666666666,161,88,10,15,7,20,16,0.5407500000000001,0.1510833333333333,0.116,15.730043981167965,0.80908588599942,0.0
7312,7312,2013,202333,Xavier Henry,1610612740,NOH,35,408.415,124,61,11,12,1,17,4,0.4370555555555555,0.0986774193548387,0.0678333333333333,9.62417134425854,0.5532770780601912,0.0
7314,7314,2013,2585,Zaza Pachulia,1610612737,ATL,46,1017.7966666666666,283,300,68,30,11,66,0,0.5301538461538462,0.1486666666666666,0.0827692307692307,15.278999848906643,2.3292310182035747,0.0
7315,7315,2014,201985,AJ Price,1610612750,MIN,24,91.30333333333331,39,10,12,1,0,7,5,0.2613636363636363,0.107578947368421,0.3162727272727272,11.800602572524594,0.1120431323531316,0.0
7316,7316,2014,201166,Aaron Brooks,1610612743,DEN,42,711.1316666666667,299,62,83,25,6,50,54,0.4307368421052631,0.157875,0.0207894736842105,14.799719696366225,1.771038718972311,0.0
7317,7317,2014,201189,Aaron Gray,1610612758,SAC,28,271.94166666666666,45,82,18,6,6,26,0,0.2833124999999999,0.0736153846153846,0.1358125,7.298508832554273,-0.0174792442720737,0.0
7318,7318,2014,1733,Al Harrington,1610612764,WAS,7,129.805,55,10,7,4,0,9,12,0.3791428571428571,0.1433636363636363,0.0414285714285714,8.84528257863362,0.1444822214250653,0.0
7319,7319,2014,201143,Al Horford,1610612737,ATL,29,957.73,538,244,76,27,44,64,4,0.599111111111111,0.2445,0.1542777777777778,26.396537027667364,3.644309729818191,0.0
7320,7320,2014,2744,Al Jefferson,1610612766,CHA,44,1486.0983333333334,883,462,92,43,54,63,2,0.4828095238095238,0.2954761904761905,0.1565238095238095,26.302993646404225,5.158535808431828,0.0
7321,7321,2014,202329,Al-Farouq Aminu,1610612740,NOP,51,1357.1066666666666,379,340,78,58,29,59,7,0.5273214285714286,0.1422758620689655,0.1031071428571428,16.344057577024117,2.3849387059195992,0.0
7322,7322,2014,101187,Alan Anderson,1610612751,BKN,51,1282.0916666666667,424,124,60,39,10,43,66,0.5323448275862069,0.1591724137931034,0.067,12.247621773388364,2.4976645114279266,0.0
7323,7323,2014,202692,Alec Burks,1610612762,UTA,52,1419.3233333333333,697,168,136,43,10,92,31,0.5599565217391305,0.2239130434782608,0.1152173913043478,18.665323094243707,4.625056568632104,0.0
7324,7324,2014,203458,Alex Len,1610612756,PHX,21,191.15,46,56,1,3,8,11,0,0.4355294117647059,0.08390625,0.0179411764705882,10.764390361758569,0.2749944759264267,0.0
7325,7325,2014,203144,Alexey Shved,1610612750,MIN,47,551.0583333333333,205,68,46,24,15,32,25,0.32665,0.1747826086956521,0.0188,13.166901809949438,0.7456613426274233,0.0
7326,7326,2014,201582,Alexis Ajinca,1610612740,NOP,28,413.1833333333333,124,121,17,8,22,40,0,0.493235294117647,0.153235294117647,-0.1195294117647058,14.621096261457415,0.6000930432270329,0.0
7327,7327,2014,203459,Allen Crabbe,1610612757,POR,8,40.595,22,1,3,1,0,3,5,0.291,0.0393,-0.2084,18.51447236360092,0.1619862793150594,0.0
7328,7328,2014,202087,Alonzo Gee,1610612739,CLE,38,630.9516666666667,128,91,23,25,5,29,11,0.3773076923076923,0.0945454545454545,0.0132307692307692,7.799841583502985,0.2472612415391383,0.0
7329,7329,2014,2405,Amar'e Stoudemire,1610612752,NYK,39,765.7016666666667,394,175,16,17,18,59,0,0.6320434782608696,0.17925,0.123,20.77077510411589,2.447278344254744,0.0
7330,7330,2014,101161,Amir Johnson,1610612761,TOR,50,1432.35,517,333,61,32,56,79,13,0.5818064516129032,0.1624193548387096,0.1085806451612903,18.12586103229288,3.8952512917721407,0.0
7331,7331,2014,2760,Anderson Varejao,1610612739,CLE,48,1449.275,421,492,125,55,37,55,0,0.5432962962962963,0.1447241379310344,0.1394814814814814,20.86182471224004,4.0285561127335,0.0
7332,7332,2014,101154,Andray Blatche,1610612751,BKN,45,979.3933333333332,524,252,64,47,21,67,9,0.4983846153846153,0.2555384615384615,0.1075,23.479482267612266,3.253382996518176,0.0
7333,7333,2014,203083,Andre Drummond,1610612765,DET,52,1687.256666666667,681,676,24,70,97,75,0,0.61096875,0.169375,0.146375,26.651161955818576,5.84133236251222,0.0
7334,7334,2014,2738,Andre Iguodala,1610612744,GSW,41,1379.3566666666666,394,192,181,67,13,74,48,0.58976,0.10084375,0.0984,16.287613810172253,3.2281427305363937,0.0
7335,7335,2014,1889,Andre Miller,1610612764,WAS,30,570.2566666666667,176,73,100,15,7,33,9,0.5,0.1162857142857143,0.0937037037037037,17.04050934869758,1.5217720237172616,0.0
7336,7336,2014,203460,Andre Roberson,1610612760,OKC,22,165.67833333333334,36,43,8,10,4,10,1,0.2855384615384615,0.0929583333333333,0.1144615384615384,13.87689433562103,0.2892249321352737,0.0
7337,7337,2014,200745,Andrea Bargnani,1610612752,NYK,42,1257.12,558,222,45,14,52,58,30,0.51575,0.226125,0.0874583333333333,17.43661861454703,3.210569221360922,0.0
7338,7338,2014,1905,Andrei Kirilenko,1610612751,BKN,22,399.58166666666665,123,76,31,16,6,30,1,0.7252857142857143,0.1601333333333333,0.1400714285714285,15.899845531838848,0.8625985019721719,0.0
7339,7339,2014,101106,Andrew Bogut,1610612744,GSW,48,1319.1966666666667,392,514,75,36,92,80,0,0.6263333333333334,0.1199310344827586,0.1437407407407407,21.29164664667008,3.1367801709981,0.0
7340,7340,2014,101115,Andrew Bynum,1610612754,IND,24,479.905,202,126,27,6,28,30,0,0.4534545454545454,0.2434545454545454,0.0954545454545454,18.185855820294822,0.847104179114024,0.0
7341,7341,2014,203094,Andrew Nicholson,1610612753,ORL,50,788.8516666666667,311,190,13,12,21,39,21,0.3717941176470588,0.1880588235294117,0.0604705882352941,13.843677792457845,1.175898589358591,0.0
7342,7342,2014,2740,Andris Biedrins,1610612762,UTA,6,44.583333333333336,3,17,0,0,0,2,0,0.0,0.00625,0.143,2.8966583678078965,-0.0426824859236875,0.0
7343,7343,2014,1712,Antawn Jamison,1610612746,LAC,22,247.55666666666667,84,55,7,9,3,7,8,0.4347499999999999,0.0771304347826087,0.07225,9.588060897685038,0.1484700118314912,0.0
7344,7344,2014,203461,Anthony Bennett,1610612739,CLE,41,513.1233333333333,154,115,11,18,7,37,11,0.3467307692307692,0.1689375,-0.0620384615384615,6.2496054326833566,-0.1945346989750654,0.0
7346,7346,2014,201627,Anthony Morrow,1610612740,NOP,47,734.4816666666667,296,62,24,21,7,23,47,0.4049642857142857,0.1611379310344827,0.0323571428571428,15.365967244473078,2.1156676474984337,0.0
7347,7347,2014,201576,Anthony Randolph,1610612743,DEN,25,303.5083333333333,127,72,12,15,15,26,9,0.4084,0.0810588235294117,0.0678666666666666,16.796370435148916,0.5500236565059937,0.0
7348,7348,2014,201229,Anthony Tolliver,1610612766,CHA,44,926.6966666666668,259,122,32,13,10,18,69,0.6850909090909091,0.09468,0.0288636363636363,12.68549289573164,2.117035093847485,0.0
7349,7349,2014,203462,Archie Goodwin,1610612756,PHX,37,387.04333333333335,113,62,15,13,8,33,3,0.3222,0.1293125,0.02004,7.650868293819726,-0.1577567942456669,0.0
7350,7350,2014,202620,Arinze Onuaku,1610612739,CLE,3,25.425,3,7,3,0,0,1,0,0.1665,0.074,-0.045,6.696630659422341,0.008212381121484,0.0
7351,7351,2014,203102,Arnett Moultrie,1610612755,PHI,3,42.15,4,9,0,3,2,2,0,0.5259999999999999,0.0139333333333333,0.0586666666666666,2.82470074964184,,0.0
7352,7352,2014,203382,Aron Baynes,1610612759,SAS,31,288.50166666666667,97,90,20,1,3,22,0,0.3827222222222222,0.1047666666666666,0.0014444444444444,12.138133744938232,0.4793815608349155,0.0
7353,7353,2014,201167,Arron Afflalo,1610612753,ORL,50,1825.37,968,207,183,31,2,104,93,0.5981428571428572,0.20040625,0.1199642857142857,20.65266834187702,7.474776204312817,0.0
7354,7354,2014,201948,Austin Daye,1610612759,SAS,8,32.93833333333333,8,7,2,0,0,0,0,0.1132,0.0392941176470588,-0.0306,2.7405743850696305,-0.0127676261677,0.0
7355,7355,2014,203085,Austin Rivers,1610612740,NOP,40,628.66,237,56,66,19,5,29,16,0.4744761904761905,0.1420344827586206,0.045047619047619,12.91935488427633,1.2932638383495882,0.0
7356,7356,2014,202340,Avery Bradley,1610612738,BOS,46,1408.9716666666666,660,181,63,48,10,72,47,0.4684444444444444,0.223103448275862,0.0497407407407407,14.758164316657332,2.654181674786387,0.0
7357,7357,2014,2732,Ben Gordon,1610612766,CHA,18,258.81166666666667,95,25,19,10,2,20,8,0.4313333333333333,0.06568,0.0623333333333333,8.412381732781702,-0.0935371280834595,0.0
7358,7358,2014,203463,Ben McLemore,1610612758,SAC,53,1236.131666666667,403,147,52,27,9,54,57,0.3653333333333333,0.1585185185185185,0.0316666666666666,9.164378516302246,1.4908539205228268,0.0
7359,7359,2014,2757,Beno Udrih,1610612763,MEM,31,587.7,173,57,110,22,3,42,17,0.3951764705882353,0.0852121212121212,0.0292941176470588,14.973346298806335,1.1258828805261905,0.0
7360,7360,2014,203108,Bernard James,1610612742,DAL,21,112.66166666666666,24,34,1,2,7,5,0,0.2689090909090909,0.0471304347826087,-0.0223636363636363,13.48875949018609,0.182131627984797,0.0
7361,7361,2014,202687,Bismack Biyombo,1610612766,CHA,48,753.1133333333333,170,249,5,3,53,29,0,0.4921666666666666,0.09656,0.10275,16.03497138426703,1.498094802249676,0.0
7363,7363,2014,2564,Boris Diaw,1610612759,SAS,50,1245.3733333333332,488,175,124,26,22,74,27,0.6218666666666667,0.1685666666666666,0.1136333333333333,18.15854433840504,3.88034862162843,0.0
7364,7364,2014,203078,Bradley Beal,1610612764,WAS,43,1423.065,735,162,145,42,8,82,89,0.4885,0.2453181818181818,0.0897272727272727,17.398214678658974,3.8894877726362114,0.0
7365,7365,2014,201148,Brandan Wright,1610612742,DAL,30,553.1916666666667,288,128,14,17,24,20,0,0.74,0.1996428571428571,0.2686428571428571,28.86175967602689,3.0674491723886264,0.0
7366,7366,2014,101138,Brandon Bass,1610612738,BOS,54,1473.1983333333333,585,314,61,26,52,64,2,0.49196875,0.1881875,0.07265625,18.072640217174577,4.182668551143784,0.0
7367,7367,2014,203561,Brandon Davies,1610612755,PHI,37,429.93,91,73,22,19,6,27,0,0.3044782608695652,0.1032,0.0011304347826086,6.999793856908632,0.0680139077521317,0.0
7368,7368,2014,201943,Brandon Jennings,1610612765,DET,50,1809.2966666666664,880,164,404,77,7,153,100,0.4347333333333333,0.2201,0.0950333333333333,20.53301014189476,7.268160512313989,0.0
7369,7369,2014,202688,Brandon Knight,1610612749,MIL,44,1410.73,735,155,216,41,6,121,69,0.4992333333333333,0.2338484848484848,0.0938333333333333,18.87655091934557,4.3547170738479455,0.0
7370,7370,2014,201575,Brandon Rush,1610612762,UTA,29,363.37666666666667,68,33,22,5,8,15,13,0.46525,0.0678095238095238,0.0077499999999999,5.971159873717546,0.1424832658313926,0.0
7371,7371,2014,203148,Brian Roberts,1610612740,NOP,46,971.9866666666668,387,89,137,26,2,53,41,0.5303846153846153,0.1762413793103448,0.1016923076923076,16.972090671889422,3.120035602717888,0.0
7372,7372,2014,201572,Brook Lopez,1610612751,BKN,17,533.41,352,102,16,9,30,28,0,0.644,0.2107333333333333,0.1521666666666666,30.447181002070035,3.192490662602401,0.0
7373,7373,2014,201957,Byron Mullens,1610612755,PHI,27,167.05,67,32,6,6,3,13,13,0.2805,0.0838571428571428,0.0244166666666666,9.511023558347098,0.1104222589537334,0.0
7374,7374,2014,201228,C.J. Watson,1610612754,IND,51,955.3983333333332,318,84,89,48,8,44,39,0.5189615384615385,0.1481851851851852,0.0846538461538461,15.06832159746787,2.0292388340764567,0.0
7375,7375,2014,203468,CJ McCollum,1610612757,POR,17,259.175,118,23,15,7,2,18,18,0.5125000000000001,0.1799230769230769,0.046,12.827112560375753,0.561031673471591,0.0
7376,7376,2014,101139,CJ Miles,1610612739,CLE,48,953.065,489,100,51,45,15,43,80,0.5346799999999999,0.1773666666666666,0.0945199999999999,19.88562420139145,3.421910132204608,0.0
7377,7377,2014,201171,Carl Landry,1610612758,SAC,14,165.665,50,45,4,2,1,7,0,0.4928,0.1140833333333333,0.0748,12.600065358538751,0.3708659677868362,0.0
7378,7378,2014,2430,Carlos Boozer,1610612741,CHI,46,1374.121666666667,680,398,73,35,16,108,0,0.4912916666666667,0.25424,0.11875,17.525194893913042,2.550605294246335,0.0
7380,7380,2014,2406,Caron Butler,1610612760,OKC,32,760.63,336,147,55,22,9,48,45,0.4993333333333333,0.1738620689655172,0.0906190476190476,14.403868477346924,1.2480632123382112,0.0
7381,7381,2014,203467,Carrick Felix,1610612739,CLE,6,26.1,9,4,1,0,0,3,0,0.373,0.161875,0.0006,4.746915320436761,-0.0117278240405716,0.0
7382,7382,2014,201858,Cartier Martin,1610612737,ATL,35,533.1533333333333,206,61,20,16,4,24,42,0.5979545454545454,0.1143333333333333,0.1285909090909091,13.048532439395254,1.0819343378426844,0.0
7383,7383,2014,202718,Chandler Parsons,1610612745,HOU,48,1810.775,818,269,176,53,20,92,89,0.6454761904761904,0.1734782608695652,0.1297142857142857,20.47643756326846,7.215181698754972,0.0
7384,7384,2014,101112,Channing Frye,1610612756,PHX,51,1463.9616666666666,627,267,60,39,39,57,113,0.5544242424242424,0.1731818181818182,0.0819090909090909,17.767342898802518,4.504624715453894,0.0
7385,7385,2014,101111,Charlie Villanueva,1610612765,DET,14,124.705,65,22,5,3,4,7,9,0.4494285714285714,0.0646206896551724,0.0827142857142857,16.066695648802355,0.2436181542893954,0.0
7386,7386,2014,201978,Chase Budinger,1610612750,MIN,19,337.1433333333333,116,44,13,6,0,13,19,0.3985555555555555,0.1635555555555555,0.0041111111111111,8.496601945023816,0.3629316963121914,0.0
7387,7387,2014,1497,Chauncey Billups,1610612765,DET,19,309.47,72,28,42,8,1,25,14,0.368090909090909,0.1030555555555555,-0.021090909090909,6.464295264999667,0.0689601563288993,0.0
7388,7388,2014,2365,Chris Andersen,1610612748,MIA,44,831.6533333333333,287,203,16,21,49,31,1,0.6493076923076924,0.1126428571428571,0.0896153846153846,21.516068298883173,3.209736715846611,0.0
7390,7390,2014,203142,Chris Copeland,1610612754,IND,22,119.19833333333334,65,11,7,2,4,3,13,0.5596153846153846,0.1445925925925925,0.3724615384615384,20.61519814268356,0.5495226839445909,0.0
7391,7391,2014,201604,Chris Douglas-Roberts,1610612766,CHA,23,390.53333333333336,108,44,15,6,7,18,16,0.5303,0.0778,0.0631,11.208744237040827,0.6030203835193247,0.0
7392,7392,2014,203187,Chris Johnson,1610612738,BOS,12,245.95666666666668,85,30,12,9,1,6,18,0.4711111111111111,0.1217272727272727,-0.163,16.35154601185012,0.82505652337236,0.0
7393,7393,2014,2549,Chris Kaman,1610612747,LAL,29,540.065,297,172,40,9,32,57,0,0.5571578947368421,0.1625666666666666,0.1087368421052631,20.97766680840656,1.101118486628729,0.0
7395,7395,2014,202698,Chris Singleton,1610612764,WAS,14,149.15166666666667,52,30,4,7,3,10,7,0.739,0.1188636363636363,0.222625,13.843575096816016,0.238263301718919,0.0
7396,7396,2014,203147,Chris Smith,1610612752,NYK,2,1.9566666666666668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0
7397,7397,2014,101236,Chuck Hayes,1610612761,TOR,39,482.5416666666667,92,142,21,22,4,20,0,0.3546666666666667,0.09004,0.0273333333333333,13.020046066842108,0.7451677259644724,0.0
7398,7398,2014,203469,Cody Zeller,1610612766,CHA,53,884.3866666666667,267,213,58,25,22,53,0,0.47572,0.17344,0.0892,12.086777027810358,0.7949703884509562,0.0
7399,7399,2014,202332,Cole Aldrich,1610612752,NYK,25,111.665,20,51,7,2,9,8,0,0.3498947368421052,0.0538484848484848,0.177,17.389086676417794,0.1313565524319937,0.0
7400,7400,2014,201147,Corey Brewer,1610612750,MIN,52,1659.655,604,126,85,86,22,76,48,0.5581304347826087,0.1548695652173913,0.0659130434782608,13.998349490303744,3.2373844548071222,0.0
7401,7401,2014,202709,Cory Joseph,1610612759,SAS,41,593.17,210,65,67,23,10,28,9,0.4177692307692308,0.119516129032258,0.0367692307692307,17.46768701716302,1.909064834603341,0.0
7402,7402,2014,201584,Courtney Lee,1610612763,MEM,49,1127.585,486,108,67,42,18,45,44,0.6163846153846154,0.1649285714285714,0.1129615384615384,19.25090497285357,3.758121468018892,0.0
7403,7403,2014,201571,D.J. Augustin,1610612741,CHI,42,1069.9233333333334,458,69,191,37,2,78,69,0.4686666666666666,0.1635862068965517,0.1070833333333333,18.047345951371263,3.593114694192156,0.0
7405,7405,2014,202350,Daniel Orton,1610612755,PHI,22,250.8033333333333,65,61,15,6,16,18,0,0.4186923076923076,0.07035,0.0383076923076923,12.703307515723328,0.2971326700344707,0.0
7406,7406,2014,101122,Danny Granger,1610612746,LAC,27,612.9483333333334,231,98,31,9,13,32,30,0.474,0.171235294117647,0.0828749999999999,12.46999954011056,1.0182906397655354,0.0
7407,7407,2014,201980,Danny Green,1610612759,SAS,43,1017.04,330,142,63,47,40,47,67,0.43424,0.1402692307692307,0.0762,14.958667951883973,1.7707487332449423,0.0
7408,7408,2014,201967,Dante Cunningham,1610612750,MIN,53,1019.07,290,223,51,41,34,21,0,0.4259130434782608,0.1492608695652174,0.0729565217391304,14.93046032184822,1.7197679014262597,0.0
7409,7409,2014,203121,Darius Miller,1610612740,NOP,24,303.22,71,30,20,6,4,5,13,0.4439230769230769,0.07168,0.0564615384615384,10.39634830273561,0.7279121556955406,0.0
7410,7410,2014,202721,Darius Morris,1610612763,MEM,27,312.815,107,26,44,13,0,27,12,0.4231875,0.159125,0.048,12.249519893107763,0.4248433041001948,0.0
7411,7411,2014,201589,Darrell Arthur,1610612743,DEN,42,723.4433333333334,212,135,40,18,26,32,3,0.4039655172413793,0.1516470588235294,0.0477586206896551,9.133923077609907,0.5177644008140202,0.0
7412,7412,2014,201954,Darren Collison,1610612746,LAC,55,1286.505,556,127,199,60,11,90,41,0.5770416666666667,0.197625,0.14325,19.994424992916777,4.512875252004992,0.0
7413,7413,2014,101135,David Lee,1610612744,GSW,50,1702.74,940,488,114,29,19,115,0,0.5706896551724138,0.2341333333333333,0.1383448275862069,23.321678221854807,6.866470539816401,0.0
7414,7414,2014,2561,David West,1610612754,IND,52,1570.743333333333,712,340,150,41,48,90,3,0.5357407407407407,0.2125555555555555,0.1438888888888888,21.028077850997125,4.937469702914298,0.0
7415,7415,2014,201599,DeAndre Jordan,1610612746,LAC,55,1973.8833333333328,555,769,51,56,129,82,0,0.6373333333333333,0.11325,0.1276666666666666,21.326401359048457,5.24843745257053,0.0
7416,7416,2014,201971,DeJuan Blair,1610612742,DAL,53,986.2,397,302,56,48,18,58,0,0.5484782608695652,0.2039130434782609,0.1036086956521739,21.08063869619265,3.094467256971972,0.0
7418,7418,2014,202326,DeMarcus Cousins,1610612758,SAC,46,1497.236666666667,1037,540,133,74,56,157,0,0.53725,0.2834230769230769,0.1794583333333333,31.27489027212332,7.145471727454662,0.0
7419,7419,2014,201960,DeMarre Carroll,1610612737,ATL,46,1432.8933333333334,481,253,86,67,12,43,57,0.5657931034482759,0.1436666666666666,0.0811724137931034,16.80970801851405,3.772688993527206,0.0
7420,7420,2014,203471,Dennis Schroder,1610612737,ATL,23,306.74833333333333,89,27,45,9,0,32,3,0.4789285714285714,0.1212692307692307,-0.0027857142857142,7.223090129620876,-0.0317385162638242,0.0
7421,7421,2014,965,Derek Fisher,1610612760,OKC,54,878.415,269,78,75,40,1,33,53,0.5085161290322581,0.1412903225806451,0.0574193548387096,12.533983645123923,1.8563767489045453,0.0
7422,7422,2014,101114,Deron Williams,1610612751,BKN,35,1080.085,465,88,231,37,8,90,48,0.578,0.1780714285714285,0.1285833333333333,19.92656571745909,3.74948268833625,0.0
7423,7423,2014,202324,Derrick Favors,1610612762,UTA,46,1399.105,592,414,50,44,63,85,0,0.5419047619047619,0.2002380952380952,0.1063809523809523,21.24202311662157,3.741149697966914,0.0
7424,7424,2014,201565,Derrick Rose,1610612741,CHI,10,310.8883333333333,159,32,43,5,1,34,16,0.4863333333333333,0.3003333333333333,0.1336666666666666,12.09062463149484,0.3024057446383745,0.0
7425,7425,2014,202682,Derrick Williams,1610612758,SAC,50,1204.9366666666667,442,211,37,36,17,51,18,0.4644285714285714,0.1488709677419354,-0.0757857142857143,15.411273204382724,2.877171757755699,0.0
7426,7426,2014,2734,Devin Harris,1610612742,DAL,12,224.75833333333333,107,17,45,2,0,10,9,0.55575,0.1872222222222222,0.08675,20.52956693819943,1.0736494841212847,0.0
7427,7427,2014,203473,Dewayne Dedmon,1610612753,ORL,15,156.07833333333335,38,49,3,0,9,9,0,0.283125,0.0467692307692307,0.07925,10.48523936929042,0.1406925115675052,0.0
7428,7428,2014,203197,Diante Garrett,1610612762,UTA,41,599.5083333333333,130,65,82,26,3,41,15,0.48585,0.1456666666666666,0.0925,10.586505050238875,0.372578084613519,0.0
7429,7429,2014,203079,Dion Waiters,1610612739,CLE,48,1364.0433333333333,688,138,128,41,9,107,56,0.4252592592592593,0.2307741935483871,0.0531851851851851,15.176163940924804,2.732128010059183,0.0
7430,7430,2014,202091,Dionte Christmas,1610612756,PHX,24,157.89333333333337,54,28,5,2,3,4,6,0.3724285714285714,0.0634545454545454,0.2184285714285714,13.644487311154982,0.431498841067637,0.0
7432,7432,2014,202388,Donald Sloan,1610612754,IND,24,130.99666666666667,39,22,16,5,0,7,4,0.2324375,0.0743703703703703,0.0495624999999999,14.99025365730886,0.2582275631440946,0.0
7433,7433,2014,202700,Donatas Motiejunas,1610612745,HOU,33,451.455,160,109,14,9,13,19,10,0.3786153846153846,0.1142608695652174,0.0799230769230769,13.720352676625687,0.9432396400076364,0.0
7434,7434,2014,2748,Dorell Wright,1610612757,POR,41,520.5016666666667,177,80,34,12,6,22,39,0.6020434782608696,0.1168275862068965,0.0896521739130434,12.609417373538646,1.062561020682066,0.0
7435,7435,2014,203117,Doron Lamb,1610612753,ORL,28,280.34166666666664,78,19,16,5,0,15,14,0.4034,0.0835882352941176,0.0225,7.689391749654121,0.252056072444358,0.0
7436,7436,2014,203110,Draymond Green,1610612744,GSW,53,1060.993333333333,276,243,81,55,47,53,31,0.50303125,0.14934375,0.08353125,13.61047442464147,1.203524510711406,0.0
7437,7437,2014,202779,Dwight Buycks,1610612761,TOR,13,123.69833333333334,41,20,10,6,0,6,5,0.4301666666666666,0.1022272727272727,0.0881666666666666,12.595295370866316,0.1886924626253248,0.0
7440,7440,2014,202734,E'Twaun Moore,1610612753,ORL,51,934.43,295,81,69,41,8,35,33,0.51921875,0.16021875,0.07953125,12.960181467788717,1.501160722791223,0.0
7441,7441,2014,201947,Earl Clark,1610612752,NYK,44,691.35,234,126,16,16,19,30,40,0.4670416666666666,0.1498,0.0383333333333333,10.973720232085748,0.634633893271993,0.0
7442,7442,2014,2248,Earl Watson,1610612757,POR,15,89.51833333333333,7,9,14,2,0,10,1,0.4545,0.0553448275862068,0.184125,1.210423955370766,-0.0101264209475242,0.0
7443,7443,2014,202334,Ed Davis,1610612763,MEM,45,750.4283333333333,289,201,21,14,33,28,0,0.4565789473684211,0.1381666666666666,0.1096842105263157,19.86680642956072,2.1831430467221216,0.0
7444,7444,2014,202327,Ekpe Udoh,1610612749,MIL,34,698.7466666666667,127,134,26,14,38,35,0,0.4273529411764705,0.0570322580645161,0.0342941176470588,9.53786490839262,0.3741753484960778,0.0
7445,7445,2014,203548,Elias Harris,1610612747,LAL,2,11.383333333333333,0,1,1,1,0,0,0,0.0,0.0,0.034,8.984798326593054,,0.0
7446,7446,2014,202343,Elliot Williams,1610612755,PHI,39,574.9666666666667,191,64,24,10,1,34,21,0.40185,0.1374090909090909,0.005,7.465271913365307,0.5000823074296653,0.0
7447,7447,2014,1882,Elton Brand,1610612737,ATL,43,672.535,212,185,21,14,50,30,0,0.4571538461538462,0.1320357142857142,0.0807692307692307,16.5625136765031,1.3631697926115875,0.0
7448,7448,2014,202683,Enes Freedom,1610612762,UTA,51,1274.2166666666667,592,316,40,19,30,91,0,0.5270434782608696,0.2355217391304347,0.0944782608695652,17.956585186361632,3.0411616054118205,0.0
7449,7449,2014,202339,Eric Bledsoe,1610612756,PHX,24,803.0166666666667,431,102,140,37,8,78,28,0.59175,0.1731764705882353,0.1266666666666666,23.937053628755,3.3095082869407046,0.0
7450,7450,2014,201569,Eric Gordon,1610612740,NOP,49,1594.006666666667,772,133,161,65,11,101,73,0.5560714285714285,0.2279285714285714,0.0903928571428571,18.64632519205395,5.051263740534376,0.0
7451,7451,2014,201953,Eric Maynor,1610612755,PHI,23,214.56166666666667,52,24,40,5,1,17,8,0.3472727272727272,0.06452,0.0436363636363636,7.015924450585362,-0.098515376271202,0.0
7452,7452,2014,203513,Erik Murphy,1610612741,CHI,19,47.18833333333333,4,5,0,0,3,2,0,0.1481111111111111,0.03832,0.0791111111111111,-1.9984338372752484,,0.0
7453,7453,2014,101141,Ersan Ilyasova,1610612749,MIL,40,1082.52,407,237,54,37,5,52,29,0.492,0.1723333333333333,0.0864444444444444,13.314208348883318,1.4297203831424712,0.0
7454,7454,2014,203095,Evan Fournier,1610612743,DEN,45,733.6316666666667,304,100,44,14,4,58,44,0.3780333333333333,0.1585588235294117,0.0084666666666666,10.266593066913485,0.9454914524308208,0.0
7455,7455,2014,202323,Evan Turner,1610612754,IND,53,1852.9333333333327,928,315,192,53,5,155,37,0.4770689655172414,0.2369,0.0926896551724138,17.26621210394129,4.762015017627432,0.0
7456,7456,2014,101128,Francisco Garcia,1610612745,HOU,42,842.8266666666667,241,96,46,24,28,26,55,0.4485263157894737,0.1177391304347826,0.0486842105263157,11.441794037006629,1.4282776783125282,0.0
7457,7457,2014,203539,Gal Mekel,1610612742,DAL,30,287.1083333333333,71,26,62,4,1,31,5,0.3494166666666666,0.1496428571428571,0.0269166666666666,6.470217232813769,-0.0545179950361169,0.0
7458,7458,2014,202066,Garrett Temple,1610612764,WAS,50,575.8866666666667,121,59,66,33,10,42,5,0.2839583333333333,0.0982222222222222,0.0223749999999999,8.820293244764654,0.1149139450333989,0.0
